,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
19,0.185,0.983,1,-7.301,1,0.235,1.66e-05,0.191,0.197,0.102,178.864,audio_features,3jpGc7gcoTyQsrlfQ332Ql,spotify:track:3jpGc7gcoTyQsrlfQ332Ql,https://api.spotify.com/v1/tracks/3jpGc7gcoTyQsrlfQ332Ql,https://api.spotify.com/v1/audio-analysis/3jpGc7gcoTyQsrlfQ332Ql,231773,4
20,0.419,0.945,4,-5.56,1,0.058,0.0013,9.53e-05,0.197,0.394,173.962,audio_features,3sXsIBIFutSSMc2V4WCknY,spotify:track:3sXsIBIFutSSMc2V4WCknY,https://api.spotify.com/v1/tracks/3sXsIBIFutSSMc2V4WCknY,https://api.spotify.com/v1/audio-analysis/3sXsIBIFutSSMc2V4WCknY,231000,4
21,0.433,0.935,6,-6.704,0,0.0577,8.2e-06,2.32e-05,0.146,0.436,163.057,audio_features,4ngbdRQfneBbVGU4V7jjDg,spotify:track:4ngbdRQfneBbVGU4V7jjDg,https://api.spotify.com/v1/tracks/4ngbdRQfneBbVGU4V7jjDg,https://api.spotify.com/v1/audio-analysis/4ngbdRQfneBbVGU4V7jjDg,266339,4
22,0.545,0.92,11,-4.232,1,0.0306,0.000446,0.0669,0.375,0.332,129.032,audio_features,7tcBbo9I71WtmLAuzha5mN,spotify:track:7tcBbo9I71WtmLAuzha5mN,https://api.spotify.com/v1/tracks/7tcBbo9I71WtmLAuzha5mN,https://api.spotify.com/v1/audio-analysis/7tcBbo9I71WtmLAuzha5mN,298893,4
23,0.425,0.958,4,-5.785,0,0.0515,0.000254,0.00107,0.0394,0.621,102.002,audio_features,30cxiM2snx2Hstvhk8Z7pv,spotify:track:30cxiM2snx2Hstvhk8Z7pv,https://api.spotify.com/v1/tracks/30cxiM2snx2Hstvhk8Z7pv,https://api.spotify.com/v1/audio-analysis/30cxiM2snx2Hstvhk8Z7pv,338761,4
24,0.41,0.992,2,-5.978,1,0.095,4.43e-05,0.878,0.121,0.104,123.933,audio_features,4Avnu5FR70qWD9VxandTWe,spotify:track:4Avnu5FR70qWD9VxandTWe,https://api.spotify.com/v1/tracks/4Avnu5FR70qWD9VxandTWe,https://api.spotify.com/v1/audio-analysis/4Avnu5FR70qWD9VxandTWe,274203,4
25,0.505,0.934,8,-7.717,1,0.0498,0.00237,5.71e-06,0.217,0.248,95.061,audio_features,7kn8PMqB1Cx3qnzB0Slayd,spotify:track:7kn8PMqB1Cx3qnzB0Slayd,https://api.spotify.com/v1/tracks/7kn8PMqB1Cx3qnzB0Slayd,https://api.spotify.com/v1/audio-analysis/7kn8PMqB1Cx3qnzB0Slayd,255987,4
26,0.463,0.962,1,-5.697,0,0.0712,0.000761,0.0,0.239,0.188,109.899,audio_features,1i0fcF53lHffHnDxM293On,spotify:track:1i0fcF53lHffHnDxM293On,https://api.spotify.com/v1/tracks/1i0fcF53lHffHnDxM293On,https://api.spotify.com/v1/audio-analysis/1i0fcF53lHffHnDxM293On,211893,4
27,0.436,0.963,7,-6.861,1,0.0826,5.13e-05,0.0,0.138,0.515,169.921,audio_features,46HFTyFqLMzSye98Arqa98,spotify:track:46HFTyFqLMzSye98Arqa98,https://api.spotify.com/v1/tracks/46HFTyFqLMzSye98Arqa98,https://api.spotify.com/v1/audio-analysis/46HFTyFqLMzSye98Arqa98,179093,4
28,0.498,0.993,2,-6.298,1,0.0809,0.00028,0.00787,0.155,0.233,99.98,audio_features,1FOp9dG9z5ps8gYQrafzQN,spotify:track:1FOp9dG9z5ps8gYQrafzQN,https://api.spotify.com/v1/tracks/1FOp9dG9z5ps8gYQrafzQN,https://api.spotify.com/v1/audio-analysis/1FOp9dG9z5ps8gYQrafzQN,338053,4
29,0.55,0.802,11,-5.708,1,0.0322,0.00381,0.00768,0.105,0.796,97.625,audio_features,2Ei1eAAU4ME4ld72p9wCbW,spotify:track:2Ei1eAAU4ME4ld72p9wCbW,https://api.spotify.com/v1/tracks/2Ei1eAAU4ME4ld72p9wCbW,https://api.spotify.com/v1/audio-analysis/2Ei1eAAU4ME4ld72p9wCbW,277600,4
30,0.56,0.981,4,-5.445,0,0.104,3.08e-05,0.115,0.102,0.237,111.012,audio_features,5BM618dNRZxN40mCCMFjP0,spotify:track:5BM618dNRZxN40mCCMFjP0,https://api.spotify.com/v1/tracks/5BM618dNRZxN40mCCMFjP0,https://api.spotify.com/v1/audio-analysis/5BM618dNRZxN40mCCMFjP0,261307,4
31,0.552,0.864,8,-6.523,0,0.0375,0.000931,0.0199,0.0856,0.898,140.986,audio_features,7G0n4t8Ul5r0BpS2lw5hYT,spotify:track:7G0n4t8Ul5r0BpS2lw5hYT,https://api.spotify.com/v1/tracks/7G0n4t8Ul5r0BpS2lw5hYT,https://api.spotify.com/v1/audio-analysis/7G0n4t8Ul5r0BpS2lw5hYT,194838,4
32,0.346,0.949,6,-3.973,1,0.0837,1.42e-05,0.422,0.0524,0.323,178.027,audio_features,4iJg7QdhqLHwfYOmYHqU9z,spotify:track:4iJg7QdhqLHwfYOmYHqU9z,https://api.spotify.com/v1/tracks/4iJg7QdhqLHwfYOmYHqU9z,https://api.spotify.com/v1/audio-analysis/4iJg7QdhqLHwfYOmYHqU9z,258837,4
33,0.407,0.967,0,-7.104,1,0.0666,0.000316,0.00142,0.089,0.227,180.027,audio_features,28aQT80RVsVsD1X98WCew1,spotify:track:28aQT80RVsVsD1X98WCew1,https://api.spotify.com/v1/tracks/28aQT80RVsVsD1X98WCew1,https://api.spotify.com/v1/audio-analysis/28aQT80RVsVsD1X98WCew1,203373,4
34,0.452,0.949,11,-4.759,1,0.0503,9.19e-05,0.74,0.226,0.788,176.94,audio_features,1IMU0K1z2oFPfPQzlxSx4X,spotify:track:1IMU0K1z2oFPfPQzlxSx4X,https://api.spotify.com/v1/tracks/1IMU0K1z2oFPfPQzlxSx4X,https://api.spotify.com/v1/audio-analysis/1IMU0K1z2oFPfPQzlxSx4X,223416,4
35,0.42,0.987,0,-5.114,0,0.122,1.28e-05,0.183,0.0541,0.131,95.978,audio_features,7j0DSyekwDBBkAesbD5bzH,spotify:track:7j0DSyekwDBBkAesbD5bzH,https://api.spotify.com/v1/tracks/7j0DSyekwDBBkAesbD5bzH,https://api.spotify.com/v1/audio-analysis/7j0DSyekwDBBkAesbD5bzH,266054,4
36,0.439,0.984,9,-4.755,1,0.0915,6.25e-06,0.000746,0.0849,0.2,153.99,audio_features,0u7ZOU5XNVukkKjGf7YeYQ,spotify:track:0u7ZOU5XNVukkKjGf7YeYQ,https://api.spotify.com/v1/tracks/0u7ZOU5XNVukkKjGf7YeYQ,https://api.spotify.com/v1/audio-analysis/0u7ZOU5XNVukkKjGf7YeYQ,365987,4
37,0.509,0.918,8,-7.371,1,0.0429,0.000173,0.0032,0.307,0.476,106.936,audio_features,0Zl2Wx0aqXhMfFMcsLYmor,spotify:track:0Zl2Wx0aqXhMfFMcsLYmor,https://api.spotify.com/v1/tracks/0Zl2Wx0aqXhMfFMcsLYmor,https://api.spotify.com/v1/audio-analysis/0Zl2Wx0aqXhMfFMcsLYmor,260227,4
38,0.502,0.9,4,-5.655,0,0.0482,0.000104,0.00212,0.161,0.552,120.066,audio_features,3iKSyNDGzJ3FcjXoDKqehS,spotify:track:3iKSyNDGzJ3FcjXoDKqehS,https://api.spotify.com/v1/tracks/3iKSyNDGzJ3FcjXoDKqehS,https://api.spotify.com/v1/audio-analysis/3iKSyNDGzJ3FcjXoDKqehS,235296,4
39,0.473,0.968,4,-7.297,0,0.0642,0.000144,0.0347,0.612,0.465,138.054,audio_features,6zctLQjQkNI0agikPLbO9N,spotify:track:6zctLQjQkNI0agikPLbO9N,https://api.spotify.com/v1/tracks/6zctLQjQkNI0agikPLbO9N,https://api.spotify.com/v1/audio-analysis/6zctLQjQkNI0agikPLbO9N,299946,4
40,0.392,0.977,4,-6.009,0,0.101,3.78e-05,0.0776,0.119,0.207,195.984,audio_features,1rdDtBy28Z5wtSIatYHot0,spotify:track:1rdDtBy28Z5wtSIatYHot0,https://api.spotify.com/v1/tracks/1rdDtBy28Z5wtSIatYHot0,https://api.spotify.com/v1/audio-analysis/1rdDtBy28Z5wtSIatYHot0,335360,4
41,0.376,0.914,5,-5.61,0,0.0496,0.000221,0.0282,0.113,0.191,96.276,audio_features,3j3QVCJXXZXfgB5sjN1TEY,spotify:track:3j3QVCJXXZXfgB5sjN1TEY,https://api.spotify.com/v1/tracks/3j3QVCJXXZXfgB5sjN1TEY,https://api.spotify.com/v1/audio-analysis/3j3QVCJXXZXfgB5sjN1TEY,357813,4
42,0.544,0.888,1,-7.509,1,0.0541,0.000211,0.000237,0.38,0.2,129.936,audio_features,4CSGVziAkUelYOIlOPNu6G,spotify:track:4CSGVziAkUelYOIlOPNu6G,https://api.spotify.com/v1/tracks/4CSGVziAkUelYOIlOPNu6G,https://api.spotify.com/v1/audio-analysis/4CSGVziAkUelYOIlOPNu6G,242438,4
43,0.426,0.964,9,-5.235,0,0.116,6.94e-05,0.00129,0.0768,0.406,165.013,audio_features,7KWCzqPg2WrritNTlYuQ4t,spotify:track:7KWCzqPg2WrritNTlYuQ4t,https://api.spotify.com/v1/tracks/7KWCzqPg2WrritNTlYuQ4t,https://api.spotify.com/v1/audio-analysis/7KWCzqPg2WrritNTlYuQ4t,296213,4
44,0.358,0.94,6,-5.808,1,0.0794,9.42e-05,0.286,0.0845,0.131,184.072,audio_features,4Cb1AimuiTJ5szNlCcf895,spotify:track:4Cb1AimuiTJ5szNlCcf895,https://api.spotify.com/v1/tracks/4Cb1AimuiTJ5szNlCcf895,https://api.spotify.com/v1/audio-analysis/4Cb1AimuiTJ5szNlCcf895,321520,4
45,0.362,0.974,1,-4.481,0,0.105,4.4e-05,0.0149,0.231,0.521,199.999,audio_features,4MbJlBkNTEXGJ0sL8U5ABN,spotify:track:4MbJlBkNTEXGJ0sL8U5ABN,https://api.spotify.com/v1/tracks/4MbJlBkNTEXGJ0sL8U5ABN,https://api.spotify.com/v1/audio-analysis/4MbJlBkNTEXGJ0sL8U5ABN,266015,4
46,0.477,0.887,2,-4.272,1,0.0626,7.68e-05,0.0,0.0588,0.387,119.948,audio_features,5uEOhWDWr4gN9YMgZNVGRB,spotify:track:5uEOhWDWr4gN9YMgZNVGRB,https://api.spotify.com/v1/tracks/5uEOhWDWr4gN9YMgZNVGRB,https://api.spotify.com/v1/audio-analysis/5uEOhWDWr4gN9YMgZNVGRB,206427,4
47,0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,audio_features,1KyA5lXW7cAgMLwxRdVAu3,spotify:track:1KyA5lXW7cAgMLwxRdVAu3,https://api.spotify.com/v1/tracks/1KyA5lXW7cAgMLwxRdVAu3,https://api.spotify.com/v1/audio-analysis/1KyA5lXW7cAgMLwxRdVAu3,226093,4
48,0.503,0.982,7,-2.838,1,0.117,9.9e-05,0.000764,0.0685,0.076,139.99,audio_features,5b6x7e0p8HqA4CZ4eQEoiE,spotify:track:5b6x7e0p8HqA4CZ4eQEoiE,https://api.spotify.com/v1/tracks/5b6x7e0p8HqA4CZ4eQEoiE,https://api.spotify.com/v1/audio-analysis/5b6x7e0p8HqA4CZ4eQEoiE,271765,4
49,0.524,0.937,11,-5.201,1,0.0607,0.000189,0.00696,0.121,0.394,116.977,audio_features,6OHdACPsqiigqRCy0VsIY6,spotify:track:6OHdACPsqiigqRCy0VsIY6,https://api.spotify.com/v1/tracks/6OHdACPsqiigqRCy0VsIY6,https://api.spotify.com/v1/audio-analysis/6OHdACPsqiigqRCy0VsIY6,316385,4
50,0.336,0.969,6,-5.362,0,0.0943,1.49e-05,0.00445,0.291,0.247,124.016,audio_features,2mjhf9C6pE6oUkxF7mRyd7,spotify:track:2mjhf9C6pE6oUkxF7mRyd7,https://api.spotify.com/v1/tracks/2mjhf9C6pE6oUkxF7mRyd7,https://api.spotify.com/v1/audio-analysis/2mjhf9C6pE6oUkxF7mRyd7,239027,4
51,0.242,0.973,8,-4.739,1,0.148,2.57e-05,0.82,0.121,0.369,148.095,audio_features,1bqxO1wuMODj6x7fiCCovB,spotify:track:1bqxO1wuMODj6x7fiCCovB,https://api.spotify.com/v1/tracks/1bqxO1wuMODj6x7fiCCovB,https://api.spotify.com/v1/audio-analysis/1bqxO1wuMODj6x7fiCCovB,505147,4
52,0.469,0.977,4,-5.458,1,0.0558,1.25e-05,0.691,0.045,0.727,127.971,audio_features,4ug7b6iy2tYn3OryBRrGkH,spotify:track:4ug7b6iy2tYn3OryBRrGkH,https://api.spotify.com/v1/tracks/4ug7b6iy2tYn3OryBRrGkH,https://api.spotify.com/v1/audio-analysis/4ug7b6iy2tYn3OryBRrGkH,187016,4
53,0.457,0.991,5,-4.432,1,0.126,1.38e-05,0.159,0.26,0.189,100.041,audio_features,1a1c2RbKhs6ozVLdrlWXJQ,spotify:track:1a1c2RbKhs6ozVLdrlWXJQ,https://api.spotify.com/v1/tracks/1a1c2RbKhs6ozVLdrlWXJQ,https://api.spotify.com/v1/audio-analysis/1a1c2RbKhs6ozVLdrlWXJQ,240592,4
54,0.491,0.933,9,-6.283,0,0.0484,1.18e-05,0.000134,0.221,0.426,90.007,audio_features,4Ytkv0PncFeYbkJ58N9J3I,spotify:track:4Ytkv0PncFeYbkJ58N9J3I,https://api.spotify.com/v1/tracks/4Ytkv0PncFeYbkJ58N9J3I,https://api.spotify.com/v1/audio-analysis/4Ytkv0PncFeYbkJ58N9J3I,236327,4
55,0.377,0.977,5,-5.501,0,0.0788,9.89e-06,0.763,0.599,0.246,147.043,audio_features,6hPlZWKfEk8bEF4SA71XMt,spotify:track:6hPlZWKfEk8bEF4SA71XMt,https://api.spotify.com/v1/tracks/6hPlZWKfEk8bEF4SA71XMt,https://api.spotify.com/v1/audio-analysis/6hPlZWKfEk8bEF4SA71XMt,241159,4
56,0.439,0.975,1,-3.798,1,0.131,0.000105,8.59e-05,0.228,0.636,172.018,audio_features,0eeH8SFeeaIv0lQz61cyL2,spotify:track:0eeH8SFeeaIv0lQz61cyL2,https://api.spotify.com/v1/tracks/0eeH8SFeeaIv0lQz61cyL2,https://api.spotify.com/v1/audio-analysis/0eeH8SFeeaIv0lQz61cyL2,246827,4
57,0.517,0.98,7,-4.011,1,0.102,1.97e-06,0.00191,0.0758,0.0422,110.023,audio_features,3AZoyMf5d6CvZowm2sa5y4,spotify:track:3AZoyMf5d6CvZowm2sa5y4,https://api.spotify.com/v1/tracks/3AZoyMf5d6CvZowm2sa5y4,https://api.spotify.com/v1/audio-analysis/3AZoyMf5d6CvZowm2sa5y4,274827,4
58,0.382,0.855,9,-8.068,1,0.038,0.000147,0.745,0.106,0.55,136.138,audio_features,01tykAEjuZsAX5I1y0FLf8,spotify:track:01tykAEjuZsAX5I1y0FLf8,https://api.spotify.com/v1/tracks/01tykAEjuZsAX5I1y0FLf8,https://api.spotify.com/v1/audio-analysis/01tykAEjuZsAX5I1y0FLf8,292735,4
59,0.457,0.977,6,-3.794,1,0.0968,0.000375,1.2e-06,0.265,0.407,100.951,audio_features,3p8mNusemqp0ejZaJVLiqi,spotify:track:3p8mNusemqp0ejZaJVLiqi,https://api.spotify.com/v1/tracks/3p8mNusemqp0ejZaJVLiqi,https://api.spotify.com/v1/audio-analysis/3p8mNusemqp0ejZaJVLiqi,276547,4
60,0.344,0.955,1,-10.614,1,0.0444,5.4e-06,0.111,0.0665,0.352,111.671,audio_features,3pKsUMqpVr4ZJ13Mm91Xig,spotify:track:3pKsUMqpVr4ZJ13Mm91Xig,https://api.spotify.com/v1/tracks/3pKsUMqpVr4ZJ13Mm91Xig,https://api.spotify.com/v1/audio-analysis/3pKsUMqpVr4ZJ13Mm91Xig,203680,4
61,0.458,0.965,4,-7.605,0,0.143,0.000227,8.62e-05,0.196,0.0709,135.048,audio_features,6sKD7OL6nPhkY8VcQuYdai,spotify:track:6sKD7OL6nPhkY8VcQuYdai,https://api.spotify.com/v1/tracks/6sKD7OL6nPhkY8VcQuYdai,https://api.spotify.com/v1/audio-analysis/6sKD7OL6nPhkY8VcQuYdai,338748,4
62,0.474,0.925,1,-4.483,1,0.0653,3.84e-06,0.000109,0.139,0.528,94.975,audio_features,3T5Qp0PzqIVHw3tY1QIjyU,spotify:track:3T5Qp0PzqIVHw3tY1QIjyU,https://api.spotify.com/v1/tracks/3T5Qp0PzqIVHw3tY1QIjyU,https://api.spotify.com/v1/audio-analysis/3T5Qp0PzqIVHw3tY1QIjyU,201960,4
63,0.456,0.944,0,-4.458,1,0.0758,0.000136,0.194,0.297,0.49,175.026,audio_features,4TW7ReI5Jzvm3TQ59DWA7v,spotify:track:4TW7ReI5Jzvm3TQ59DWA7v,https://api.spotify.com/v1/tracks/4TW7ReI5Jzvm3TQ59DWA7v,https://api.spotify.com/v1/audio-analysis/4TW7ReI5Jzvm3TQ59DWA7v,243689,4
64,0.455,0.983,1,-4.65,0,0.0738,0.000669,1.18e-05,0.15,0.313,143.009,audio_features,12frB4w7ukdn1hzfBiWRjq,spotify:track:12frB4w7ukdn1hzfBiWRjq,https://api.spotify.com/v1/tracks/12frB4w7ukdn1hzfBiWRjq,https://api.spotify.com/v1/audio-analysis/12frB4w7ukdn1hzfBiWRjq,217600,4
65,0.486,0.75,0,-8.237,0,0.0544,0.0141,0.00139,0.104,0.229,141.966,audio_features,6IVKiq8Xxhvg03MUtu5smv,spotify:track:6IVKiq8Xxhvg03MUtu5smv,https://api.spotify.com/v1/tracks/6IVKiq8Xxhvg03MUtu5smv,https://api.spotify.com/v1/audio-analysis/6IVKiq8Xxhvg03MUtu5smv,306347,4
66,0.571,0.905,4,-7.656,0,0.0513,0.00839,0.00162,0.109,0.457,88.098,audio_features,25ZqVu02DsxzWkBCM3HSH8,spotify:track:25ZqVu02DsxzWkBCM3HSH8,https://api.spotify.com/v1/tracks/25ZqVu02DsxzWkBCM3HSH8,https://api.spotify.com/v1/audio-analysis/25ZqVu02DsxzWkBCM3HSH8,341373,4
67,0.535,0.95,4,-2.93,0,0.053,0.000172,2.67e-05,0.349,0.599,104.627,audio_features,6FPYB4S5wawOFERTxlVCA6,spotify:track:6FPYB4S5wawOFERTxlVCA6,https://api.spotify.com/v1/tracks/6FPYB4S5wawOFERTxlVCA6,https://api.spotify.com/v1/audio-analysis/6FPYB4S5wawOFERTxlVCA6,249094,4
68,0.625,0.737,4,-8.438,0,0.0351,0.00939,0.0205,0.228,0.224,124.999,audio_features,3uBjEUnGmq3JOhCEjFzHw8,spotify:track:3uBjEUnGmq3JOhCEjFzHw8,https://api.spotify.com/v1/tracks/3uBjEUnGmq3JOhCEjFzHw8,https://api.spotify.com/v1/audio-analysis/3uBjEUnGmq3JOhCEjFzHw8,338255,4
69,0.546,0.759,5,-6.904,0,0.0277,0.000372,0.379,0.103,0.547,96.996,audio_features,722ZaBl6RTzYP3bq1P7Nit,spotify:track:722ZaBl6RTzYP3bq1P7Nit,https://api.spotify.com/v1/tracks/722ZaBl6RTzYP3bq1P7Nit,https://api.spotify.com/v1/audio-analysis/722ZaBl6RTzYP3bq1P7Nit,236944,4
70,0.448,0.99,1,-3.044,0,0.109,2.46e-05,0.0208,0.209,0.314,148.067,audio_features,01PlEMEsHPNmGEzUGYXo7y,spotify:track:01PlEMEsHPNmGEzUGYXo7y,https://api.spotify.com/v1/tracks/01PlEMEsHPNmGEzUGYXo7y,https://api.spotify.com/v1/audio-analysis/01PlEMEsHPNmGEzUGYXo7y,273638,4
71,0.581,0.968,5,-5.749,0,0.042,0.000151,0.666,0.0599,0.605,120.013,audio_features,4Asn26WKTDwVEx5sJrEc8T,spotify:track:4Asn26WKTDwVEx5sJrEc8T,https://api.spotify.com/v1/tracks/4Asn26WKTDwVEx5sJrEc8T,https://api.spotify.com/v1/audio-analysis/4Asn26WKTDwVEx5sJrEc8T,302629,4
72,0.574,0.917,9,-5.389,1,0.0494,0.00028,8.14e-06,0.308,0.378,125.007,audio_features,3Ozsvtb47qZ0yzTxNTcPM0,spotify:track:3Ozsvtb47qZ0yzTxNTcPM0,https://api.spotify.com/v1/tracks/3Ozsvtb47qZ0yzTxNTcPM0,https://api.spotify.com/v1/audio-analysis/3Ozsvtb47qZ0yzTxNTcPM0,279728,4
73,0.55,0.96,11,-4.148,0,0.0452,8.84e-06,0.000558,0.0955,0.47,128.016,audio_features,0g7Wb6Dbe2sfwdntWnkv1W,spotify:track:0g7Wb6Dbe2sfwdntWnkv1W,https://api.spotify.com/v1/tracks/0g7Wb6Dbe2sfwdntWnkv1W,https://api.spotify.com/v1/audio-analysis/0g7Wb6Dbe2sfwdntWnkv1W,261160,4
74,0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,audio_features,1PhLYngBKbeDtdmDzCg3Pb,spotify:track:1PhLYngBKbeDtdmDzCg3Pb,https://api.spotify.com/v1/tracks/1PhLYngBKbeDtdmDzCg3Pb,https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb,323933,4
75,0.254,0.929,1,-6.652,0,0.0527,6.77e-06,0.625,0.176,0.563,140.271,audio_features,46wMCxSguASbKzxmcgPZB7,spotify:track:46wMCxSguASbKzxmcgPZB7,https://api.spotify.com/v1/tracks/46wMCxSguASbKzxmcgPZB7,https://api.spotify.com/v1/audio-analysis/46wMCxSguASbKzxmcgPZB7,282880,4
76,0.544,0.979,5,-5.201,0,0.0642,3.36e-05,0.771,0.106,0.435,144.985,audio_features,4dVudcK5JtTjsz2pjWfHni,spotify:track:4dVudcK5JtTjsz2pjWfHni,https://api.spotify.com/v1/tracks/4dVudcK5JtTjsz2pjWfHni,https://api.spotify.com/v1/audio-analysis/4dVudcK5JtTjsz2pjWfHni,322680,4
77,0.584,0.854,11,-4.13,0,0.0293,0.000999,8.81e-05,0.48,0.584,119.978,audio_features,5YAsSHVStxtvvwV00I5YS1,spotify:track:5YAsSHVStxtvvwV00I5YS1,https://api.spotify.com/v1/tracks/5YAsSHVStxtvvwV00I5YS1,https://api.spotify.com/v1/audio-analysis/5YAsSHVStxtvvwV00I5YS1,297227,4
78,0.479,0.759,1,-6.355,1,0.0465,0.00804,0.000604,0.198,0.193,179.969,audio_features,07QtZcsiO25zCmq7oQ8utc,spotify:track:07QtZcsiO25zCmq7oQ8utc,https://api.spotify.com/v1/tracks/07QtZcsiO25zCmq7oQ8utc,https://api.spotify.com/v1/audio-analysis/07QtZcsiO25zCmq7oQ8utc,265002,4
79,0.606,0.96,1,-6.462,1,0.131,0.024,0.167,0.201,0.148,101.972,audio_features,6tk9GCcjDX5racqg7r6M4R,spotify:track:6tk9GCcjDX5racqg7r6M4R,https://api.spotify.com/v1/tracks/6tk9GCcjDX5racqg7r6M4R,https://api.spotify.com/v1/audio-analysis/6tk9GCcjDX5racqg7r6M4R,258228,4
80,0.452,0.942,0,-4.308,1,0.0572,0.00354,0.0,0.24,0.319,76.996,audio_features,29pGGSryvaKUklXcCkpiBI,spotify:track:29pGGSryvaKUklXcCkpiBI,https://api.spotify.com/v1/tracks/29pGGSryvaKUklXcCkpiBI,https://api.spotify.com/v1/audio-analysis/29pGGSryvaKUklXcCkpiBI,246547,4
81,0.52,0.967,1,-5.698,1,0.0677,8.11e-05,0.769,0.102,0.331,101.006,audio_features,6usbiVjaHuYUlt1HbCmgCT,spotify:track:6usbiVjaHuYUlt1HbCmgCT,https://api.spotify.com/v1/tracks/6usbiVjaHuYUlt1HbCmgCT,https://api.spotify.com/v1/audio-analysis/6usbiVjaHuYUlt1HbCmgCT,242773,4
82,0.447,0.952,0,-7.439,0,0.0512,8.67e-05,3.31e-06,0.449,0.37,140.05,audio_features,4Zcl7dDFtMU5bLlzDDxkZ8,spotify:track:4Zcl7dDFtMU5bLlzDDxkZ8,https://api.spotify.com/v1/tracks/4Zcl7dDFtMU5bLlzDDxkZ8,https://api.spotify.com/v1/audio-analysis/4Zcl7dDFtMU5bLlzDDxkZ8,197467,4
83,0.457,0.973,11,-4.146,0,0.0709,3.73e-06,3.16e-06,0.311,0.379,105.015,audio_features,3ojlZUEkinb7XA4tZuvx3y,spotify:track:3ojlZUEkinb7XA4tZuvx3y,https://api.spotify.com/v1/tracks/3ojlZUEkinb7XA4tZuvx3y,https://api.spotify.com/v1/audio-analysis/3ojlZUEkinb7XA4tZuvx3y,255685,4
84,0.446,0.904,2,-5.787,1,0.0432,5.85e-05,0.000123,0.191,0.636,152.975,audio_features,6syHCS66oykczN2ZN7zQPX,spotify:track:6syHCS66oykczN2ZN7zQPX,https://api.spotify.com/v1/tracks/6syHCS66oykczN2ZN7zQPX,https://api.spotify.com/v1/audio-analysis/6syHCS66oykczN2ZN7zQPX,239867,4
85,0.515,0.984,9,-3.175,0,0.161,1.84e-06,0.0118,0.103,0.246,133.625,audio_features,1V0dmLDJl5O68IphFsom9a,spotify:track:1V0dmLDJl5O68IphFsom9a,https://api.spotify.com/v1/tracks/1V0dmLDJl5O68IphFsom9a,https://api.spotify.com/v1/audio-analysis/1V0dmLDJl5O68IphFsom9a,237838,4
86,0.283,0.944,11,-7.202,0,0.18,0.00163,0.234,0.101,0.0681,147.989,audio_features,3QmT40QBlxr4n5AxhOSxkf,spotify:track:3QmT40QBlxr4n5AxhOSxkf,https://api.spotify.com/v1/tracks/3QmT40QBlxr4n5AxhOSxkf,https://api.spotify.com/v1/audio-analysis/3QmT40QBlxr4n5AxhOSxkf,481125,4
87,0.312,0.991,2,-4.821,0,0.0822,1.71e-05,0.405,0.309,0.374,170.093,audio_features,1NMJOg7jOnXkXlKUKSETtZ,spotify:track:1NMJOg7jOnXkXlKUKSETtZ,https://api.spotify.com/v1/tracks/1NMJOg7jOnXkXlKUKSETtZ,https://api.spotify.com/v1/audio-analysis/1NMJOg7jOnXkXlKUKSETtZ,249159,4
88,0.416,0.904,2,-5.356,1,0.036,0.000398,0.000171,0.186,0.554,142.97,audio_features,4xD8Pb5UGURJwnn9vi2Igu,spotify:track:4xD8Pb5UGURJwnn9vi2Igu,https://api.spotify.com/v1/tracks/4xD8Pb5UGURJwnn9vi2Igu,https://api.spotify.com/v1/audio-analysis/4xD8Pb5UGURJwnn9vi2Igu,248960,4
89,0.525,0.895,11,-5.597,1,0.0373,0.000216,0.372,0.0922,0.52,129.937,audio_features,1e77ThmggJKvG4NeRWUrLB,spotify:track:1e77ThmggJKvG4NeRWUrLB,https://api.spotify.com/v1/tracks/1e77ThmggJKvG4NeRWUrLB,https://api.spotify.com/v1/audio-analysis/1e77ThmggJKvG4NeRWUrLB,272203,4
90,0.394,0.924,2,-4.786,0,0.0549,2.5e-05,7.11e-05,0.319,0.561,174.796,audio_features,3pKt0cqu9kyUzftP41AXXh,spotify:track:3pKt0cqu9kyUzftP41AXXh,https://api.spotify.com/v1/tracks/3pKt0cqu9kyUzftP41AXXh,https://api.spotify.com/v1/audio-analysis/3pKt0cqu9kyUzftP41AXXh,248133,4
91,0.458,0.96,0,-3.353,0,0.101,0.00224,0.00112,0.114,0.263,140.037,audio_features,0eQLg5pGbPIxV04WgAgmma,spotify:track:0eQLg5pGbPIxV04WgAgmma,https://api.spotify.com/v1/tracks/0eQLg5pGbPIxV04WgAgmma,https://api.spotify.com/v1/audio-analysis/0eQLg5pGbPIxV04WgAgmma,239980,4
92,0.526,0.944,6,-3.815,0,0.144,0.000207,1.76e-05,0.0994,0.281,112.531,audio_features,5nYKbDASgvCDV4BLVmuGv4,spotify:track:5nYKbDASgvCDV4BLVmuGv4,https://api.spotify.com/v1/tracks/5nYKbDASgvCDV4BLVmuGv4,https://api.spotify.com/v1/audio-analysis/5nYKbDASgvCDV4BLVmuGv4,275248,4
