,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
115,0.625,0.351,10,-15.884,1,0.0423,0.878,0.938,0.0569,0.794,116.961,audio_features,1bTXAKwE2Hztv13xTAhMQB,spotify:track:1bTXAKwE2Hztv13xTAhMQB,https://api.spotify.com/v1/tracks/1bTXAKwE2Hztv13xTAhMQB,https://api.spotify.com/v1/audio-analysis/1bTXAKwE2Hztv13xTAhMQB,191493,4
116,0.441,0.176,7,-15.719,0,0.0376,0.989,0.888,0.108,0.325,79.599,audio_features,1opln0FV3xQdUJxt9bWhgB,spotify:track:1opln0FV3xQdUJxt9bWhgB,https://api.spotify.com/v1/tracks/1opln0FV3xQdUJxt9bWhgB,https://api.spotify.com/v1/audio-analysis/1opln0FV3xQdUJxt9bWhgB,461000,4
117,0.39,0.0462,0,-24.885,1,0.0429,0.976,0.624,0.0893,0.305,79.268,audio_features,2z7iDr3N4NbW4VmwpQWbTS,spotify:track:2z7iDr3N4NbW4VmwpQWbTS,https://api.spotify.com/v1/tracks/2z7iDr3N4NbW4VmwpQWbTS,https://api.spotify.com/v1/audio-analysis/2z7iDr3N4NbW4VmwpQWbTS,307893,4
118,0.262,0.107,4,-17.973,1,0.0448,0.959,0.463,0.195,0.136,76.65,audio_features,2Cc5z5swQrDqZiyCkZ0TnF,spotify:track:2Cc5z5swQrDqZiyCkZ0TnF,https://api.spotify.com/v1/tracks/2Cc5z5swQrDqZiyCkZ0TnF,https://api.spotify.com/v1/audio-analysis/2Cc5z5swQrDqZiyCkZ0TnF,147040,4
119,0.354,0.208,10,-17.761,1,0.0388,0.948,0.918,0.0802,0.327,148.049,audio_features,1SHixA41Vy0TTlJJSX9Gbo,spotify:track:1SHixA41Vy0TTlJJSX9Gbo,https://api.spotify.com/v1/tracks/1SHixA41Vy0TTlJJSX9Gbo,https://api.spotify.com/v1/audio-analysis/1SHixA41Vy0TTlJJSX9Gbo,431787,4
120,0.235,0.166,5,-19.632,1,0.0347,0.992,0.87,0.101,0.0356,101.182,audio_features,5bi8ryL6gy6a1BRXOf43y9,spotify:track:5bi8ryL6gy6a1BRXOf43y9,https://api.spotify.com/v1/tracks/5bi8ryL6gy6a1BRXOf43y9,https://api.spotify.com/v1/audio-analysis/5bi8ryL6gy6a1BRXOf43y9,295560,4
121,0.461,0.175,2,-17.217,1,0.037,0.848,0.762,0.0985,0.358,73.559,audio_features,4TYZpMB5tGOdlMmnS2pB2m,spotify:track:4TYZpMB5tGOdlMmnS2pB2m,https://api.spotify.com/v1/tracks/4TYZpMB5tGOdlMmnS2pB2m,https://api.spotify.com/v1/audio-analysis/4TYZpMB5tGOdlMmnS2pB2m,381467,4
122,0.38,0.254,2,-24.967,1,0.0365,0.992,0.926,0.117,0.805,101.1,audio_features,0nrCOJpS3gpwLvoANVZEeJ,spotify:track:0nrCOJpS3gpwLvoANVZEeJ,https://api.spotify.com/v1/tracks/0nrCOJpS3gpwLvoANVZEeJ,https://api.spotify.com/v1/audio-analysis/0nrCOJpS3gpwLvoANVZEeJ,206427,4
123,0.164,0.0185,3,-30.778,0,0.0412,0.988,0.888,0.0801,0.078,86.65,audio_features,5a0nC0tGDJBpGMZu3PeekY,spotify:track:5a0nC0tGDJBpGMZu3PeekY,https://api.spotify.com/v1/tracks/5a0nC0tGDJBpGMZu3PeekY,https://api.spotify.com/v1/audio-analysis/5a0nC0tGDJBpGMZu3PeekY,157067,4
124,0.453,0.00715,5,-33.859,1,0.0709,0.995,0.931,0.0647,0.257,135.407,audio_features,50VVlZROGaROAwNqAMxA6B,spotify:track:50VVlZROGaROAwNqAMxA6B,https://api.spotify.com/v1/tracks/50VVlZROGaROAwNqAMxA6B,https://api.spotify.com/v1/audio-analysis/50VVlZROGaROAwNqAMxA6B,186200,3
125,0.0704,0.0657,8,-19.466,1,0.0387,0.948,0.874,0.108,0.0361,61.017,audio_features,36ArELybUeOgq9TCjrMsIb,spotify:track:36ArELybUeOgq9TCjrMsIb,https://api.spotify.com/v1/tracks/36ArELybUeOgq9TCjrMsIb,https://api.spotify.com/v1/audio-analysis/36ArELybUeOgq9TCjrMsIb,1150160,4
126,0.0667,0.047,9,-25.426,1,0.0425,0.928,0.9,0.0652,0.0281,75.446,audio_features,2x6mect1PKsrxXmsg2O23B,spotify:track:2x6mect1PKsrxXmsg2O23B,https://api.spotify.com/v1/tracks/2x6mect1PKsrxXmsg2O23B,https://api.spotify.com/v1/audio-analysis/2x6mect1PKsrxXmsg2O23B,596000,4
