,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3,0.813,0.743,11,-4.311,1,0.117,0.0663,0.0,0.154,0.388,99.445,audio_features,5cQsVuIWmtNLPkx531n9YM,spotify:track:5cQsVuIWmtNLPkx531n9YM,https://api.spotify.com/v1/tracks/5cQsVuIWmtNLPkx531n9YM,https://api.spotify.com/v1/audio-analysis/5cQsVuIWmtNLPkx531n9YM,130251,4
4,0.707,0.614,3,-5.641,0,0.41,0.703,0.0,0.56,0.637,68.766,audio_features,2VkddU9b4DSf9uFJr3HJHr,spotify:track:2VkddU9b4DSf9uFJr3HJHr,https://api.spotify.com/v1/tracks/2VkddU9b4DSf9uFJr3HJHr,https://api.spotify.com/v1/audio-analysis/2VkddU9b4DSf9uFJr3HJHr,112662,4
5,0.744,0.626,2,-7.001,1,0.0917,0.0561,0.0,0.684,0.153,105.107,audio_features,3dA1lU0x8Hm2MlCqz3w7cH,spotify:track:3dA1lU0x8Hm2MlCqz3w7cH,https://api.spotify.com/v1/tracks/3dA1lU0x8Hm2MlCqz3w7cH,https://api.spotify.com/v1/audio-analysis/3dA1lU0x8Hm2MlCqz3w7cH,148813,4
6,0.952,0.469,9,-7.61,1,0.272,0.0799,0.0446,0.0815,0.169,101.013,audio_features,6f1zuPgMf9KtmZYnqEqski,spotify:track:6f1zuPgMf9KtmZYnqEqski,https://api.spotify.com/v1/tracks/6f1zuPgMf9KtmZYnqEqski,https://api.spotify.com/v1/audio-analysis/6f1zuPgMf9KtmZYnqEqski,118812,4
7,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4
8,0.753,0.7,4,-5.297,0,0.0513,0.0347,0.0,0.282,0.54,127.895,audio_features,5SjWXrGT82DWuXxkMcC3DB,spotify:track:5SjWXrGT82DWuXxkMcC3DB,https://api.spotify.com/v1/tracks/5SjWXrGT82DWuXxkMcC3DB,https://api.spotify.com/v1/audio-analysis/5SjWXrGT82DWuXxkMcC3DB,168798,4
9,0.608,0.737,0,-6.235,1,0.244,0.497,0.0,0.166,0.721,98.105,audio_features,5q4MzJdq5teCsJ4xE6jviK,spotify:track:5q4MzJdq5teCsJ4xE6jviK,https://api.spotify.com/v1/tracks/5q4MzJdq5teCsJ4xE6jviK,https://api.spotify.com/v1/audio-analysis/5q4MzJdq5teCsJ4xE6jviK,167143,4
10,0.759,0.667,5,-8.699,0,0.13,0.0647,0.0963,0.177,0.123,93.953,audio_features,6dx0d36ID1nrusuAUqcaEv,spotify:track:6dx0d36ID1nrusuAUqcaEv,https://api.spotify.com/v1/tracks/6dx0d36ID1nrusuAUqcaEv,https://api.spotify.com/v1/audio-analysis/6dx0d36ID1nrusuAUqcaEv,142941,4
11,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,audio_features,06JvOZ39sK8D8SqiqfaxDU,spotify:track:06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/tracks/06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/audio-analysis/06JvOZ39sK8D8SqiqfaxDU,148571,4
12,0.835,0.889,7,-3.462,0,0.312,0.456,0.0,0.117,0.793,140.122,audio_features,3ex4xZq0oxBYBptnPLV9cy,spotify:track:3ex4xZq0oxBYBptnPLV9cy,https://api.spotify.com/v1/tracks/3ex4xZq0oxBYBptnPLV9cy,https://api.spotify.com/v1/audio-analysis/3ex4xZq0oxBYBptnPLV9cy,168214,4
