,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,label
36,0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,1158ckiB5S4cpsdYHDB9IF,spotify:track:1158ckiB5S4cpsdYHDB9IF,214760,4,metal
37,0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,6AioOohg4bQZFA4jIYQQ2r,spotify:track:6AioOohg4bQZFA4jIYQQ2r,363067,4,metal
38,0.527,0.907,8,-5.772,1,0.0377,8.39e-05,0.00755,0.0891,0.364,112.089,30RKGpKHqr7ytcTljw436k,spotify:track:30RKGpKHqr7ytcTljw436k,329760,4,metal
39,0.669,0.656,9,-10.549,1,0.0413,0.00113,0.000252,0.0989,0.464,108.098,62HyVeSK4fpxjKj6dsI5MP,spotify:track:62HyVeSK4fpxjKj6dsI5MP,259866,4,metal
40,0.684,0.851,9,-9.792,1,0.0407,0.000613,0.0029,0.535,0.512,112.662,4tvBoSWeIW0bjhKNre5mod,spotify:track:4tvBoSWeIW0bjhKNre5mod,234080,4,metal
41,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,7cWBlhe7dt3nHipbII25m1,spotify:track:7cWBlhe7dt3nHipbII25m1,153800,4,metal
42,0.497,0.947,0,-8.802,1,0.0391,8.21e-05,0.000693,0.118,0.588,90.371,6nxHMqTNKWlQnx5AFxz1iX,spotify:track:6nxHMqTNKWlQnx5AFxz1iX,217907,4,metal
43,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,39E1yxw6gHQbnFlCqIMYHI,spotify:track:39E1yxw6gHQbnFlCqIMYHI,296307,4,metal
44,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.559,0.139,0.666,147.385,2M5WTwqnkyz7bW6P1CiD6q,spotify:track:2M5WTwqnkyz7bW6P1CiD6q,264800,4,metal
45,0.335,0.849,0,-6.927,1,0.321,0.00193,0.254,0.0928,0.256,181.716,0nLOl4fSiBZKGFla5pLUtf,spotify:track:0nLOl4fSiBZKGFla5pLUtf,399267,3,metal
46,0.487,0.976,7,-7.567,1,0.105,6.8e-06,0.352,0.242,0.305,133.176,49IA4BhFCOWZQ7A7wxfa4e,spotify:track:49IA4BhFCOWZQ7A7wxfa4e,208667,4,metal
47,0.499,0.934,8,-3.661,0,0.0966,0.0468,3.13e-06,0.703,0.357,110.044,4sOlbksuGHyUkSafNnho2f,spotify:track:4sOlbksuGHyUkSafNnho2f,321573,4,metal
48,0.668,0.788,5,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,7hgtn706RqLE5q1mWe8aQx,spotify:track:7hgtn706RqLE5q1mWe8aQx,251533,4,metal
49,0.412,0.939,11,-5.573,1,0.168,0.0471,0.066,0.214,0.328,170.133,66uYWEw9gJxkPw6STqNcKl,spotify:track:66uYWEw9gJxkPw6STqNcKl,208707,4,metal
50,0.263,0.97,5,-4.182,0,0.163,0.00338,0.000795,0.0922,0.17,151.729,3Ky8IzV8IVSwijtaTWB2SK,spotify:track:3Ky8IzV8IVSwijtaTWB2SK,397827,4,metal
51,0.544,0.917,5,-6.086,1,0.0788,0.0306,5.32e-06,0.064,0.642,140.639,6g48vpikqU2atsrDXdGzKo,spotify:track:6g48vpikqU2atsrDXdGzKo,212693,4,metal
52,0.405,0.932,7,-11.151,1,0.0929,0.00215,0.0317,0.072,0.408,194.639,4GMQOjbWshf4Mzphkjg0DJ,spotify:track:4GMQOjbWshf4Mzphkjg0DJ,322933,4,metal
53,0.437,0.94,10,-5.467,1,0.0895,0.00616,0.0055,0.0898,0.426,95.171,2rKz4ihTRHCD0RpNaO1ANJ,spotify:track:2rKz4ihTRHCD0RpNaO1ANJ,287667,4,metal
54,0.636,0.743,10,-7.112,1,0.0354,0.000231,0.665,0.123,0.356,95.821,09bkkXFpOVi3aPLvByyWD5,spotify:track:09bkkXFpOVi3aPLvByyWD5,355933,4,metal
55,0.539,0.982,0,-4.495,1,0.0592,1.42e-05,0.462,0.371,0.145,132.984,0Vcpo9El50PNNbZXfKbNti,spotify:track:0Vcpo9El50PNNbZXfKbNti,310293,4,metal
56,0.286,0.728,0,-6.608,1,0.0616,0.000174,0.836,0.133,0.467,171.441,0pwObEOHolQZSldJ2q1wpy,spotify:track:0pwObEOHolQZSldJ2q1wpy,312120,4,metal
57,0.158,0.572,7,-6.293,0,0.0346,0.000926,0.893,0.144,0.347,79.176,69Yia3qCLw6N9U80WhLwLn,spotify:track:69Yia3qCLw6N9U80WhLwLn,223933,3,metal
58,0.481,0.981,6,-6.456,0,0.143,0.000148,0.0555,0.144,0.102,97.106,0MU1TyyAbuoXLGiQBgW9CI,spotify:track:0MU1TyyAbuoXLGiQBgW9CI,344360,4,metal
59,0.365,0.538,2,-6.951,1,0.035,0.00039,0.0869,0.198,0.314,79.863,0PicuPCfXDJyyRtOR1ukGW,spotify:track:0PicuPCfXDJyyRtOR1ukGW,245973,4,metal
60,0.637,0.658,2,-5.775,1,0.0291,0.00918,0.00229,0.295,0.328,96.072,0xrkyEMkG4dVa5OMLQZOX8,spotify:track:0xrkyEMkG4dVa5OMLQZOX8,264267,4,metal
61,0.281,0.916,9,-4.676,1,0.0655,0.0282,3.16e-06,0.157,0.532,146.645,40j3GW7l0R4EM12fHqNqM2,spotify:track:40j3GW7l0R4EM12fHqNqM2,283693,4,metal
62,0.348,0.7,4,-8.885,1,0.0611,0.0397,0.00228,0.106,0.416,93.614,6HtFpG2WX3TfB8oLLua3XJ,spotify:track:6HtFpG2WX3TfB8oLLua3XJ,675653,4,metal
63,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,6ursmCnbc9oDRGa2yHKkoZ,spotify:track:6ursmCnbc9oDRGa2yHKkoZ,212253,4,metal
64,0.541,0.91,0,-5.114,1,0.0529,4.33e-06,0.597,0.79,0.397,125.076,0BX3ysoHJvxmLEhPMAfb2z,spotify:track:0BX3ysoHJvxmLEhPMAfb2z,292587,3,metal
65,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,6DyywdbmTzlmXBzG9ym7Rt,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,306853,4,metal
66,0.57,0.866,2,-6.106,0,0.0281,9.87e-05,0.000355,0.144,0.358,98.551,0FxRbTtlo8AutEbifokqGf,spotify:track:0FxRbTtlo8AutEbifokqGf,217333,4,metal
67,0.332,0.988,8,-4.111,1,0.146,7.65e-05,0.0126,0.055,0.097,98.878,1E0yt5XSdjE9NOu897RilW,spotify:track:1E0yt5XSdjE9NOu897RilW,291733,4,metal
68,0.364,0.982,6,-7.034,0,0.195,6.65e-05,0.0124,0.163,0.127,113.772,3fkCcM1txNmc5YsqfwiAQp,spotify:track:3fkCcM1txNmc5YsqfwiAQp,392800,4,metal
69,0.496,0.62,4,-7.458,0,0.0265,0.00386,1.47e-06,0.114,0.279,140.06,1fvlJQrm3yoN2TpKH5FgiR,spotify:track:1fvlJQrm3yoN2TpKH5FgiR,384013,4,metal
70,0.38,0.994,7,-4.638,1,0.124,0.000536,0.00128,0.0956,0.267,96.325,1g8lVIsEkDaGD1nKw6fwUb,spotify:track:1g8lVIsEkDaGD1nKw6fwUb,199881,4,metal
71,0.344,0.955,1,-10.614,1,0.0444,5.4e-06,0.111,0.0665,0.352,111.67,2qPOCBPDAfDTMFAgUZefw0,spotify:track:2qPOCBPDAfDTMFAgUZefw0,203680,4,metal
72,0.35,0.896,9,-10.907,1,0.0574,4.94e-05,0.0255,0.309,0.493,115.065,1CRS7nh71URmTUbKAvgqPg,spotify:track:1CRS7nh71URmTUbKAvgqPg,248667,4,metal
73,0.475,0.953,2,-6.951,1,0.15,0.000291,0.00338,0.104,0.232,118.033,2OoS1aZFAFscH1cUiKlazH,spotify:track:2OoS1aZFAFscH1cUiKlazH,199227,4,metal
75,0.278,0.937,7,-6.952,1,0.168,0.000535,0.118,0.227,0.29,154.244,3qHlBxD3acw5nrl7Padt0v,spotify:track:3qHlBxD3acw5nrl7Padt0v,296627,3,metal
76,0.348,0.973,10,-4.818,0,0.0716,0.000457,0.781,0.135,0.374,152.235,6WBdwdLLif4kuG3s6ot8uB,spotify:track:6WBdwdLLif4kuG3s6ot8uB,133067,1,metal
77,0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,1TEZWG1FdjzDdercCguTwj,spotify:track:1TEZWG1FdjzDdercCguTwj,289560,4,metal
78,0.335,0.887,1,-9.044,1,0.0719,0.00301,0.615,0.106,0.158,105.29,2G99JtIngAKV9LnMBzQUXG,spotify:track:2G99JtIngAKV9LnMBzQUXG,986827,4,metal
79,0.439,0.983,3,-4.911,1,0.123,1.31e-05,0.319,0.183,0.262,156.977,0Lc3diklqgtWER4cnESn8u,spotify:track:0Lc3diklqgtWER4cnESn8u,256333,4,metal
80,0.67,0.755,3,-7.416,1,0.031,0.000358,0.244,0.344,0.813,111.984,1hNE737dkYD9ZM1J8H9chv,spotify:track:1hNE737dkYD9ZM1J8H9chv,289267,4,metal
81,0.357,0.905,1,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,5gnjaZqOaqE5GZKjby8KoT,spotify:track:5gnjaZqOaqE5GZKjby8KoT,330227,4,metal
82,0.674,0.907,1,-6.706,1,0.0714,0.000386,0.608,0.104,0.576,101.449,6JgxvNYi44NFHCtQmZncTv,spotify:track:6JgxvNYi44NFHCtQmZncTv,268760,4,metal
83,0.331,0.946,7,-4.599,1,0.0775,0.0309,5.62e-06,0.254,0.534,139.965,2W2eaLVKv9NObcLXlYRZZo,spotify:track:2W2eaLVKv9NObcLXlYRZZo,159773,4,metal
84,0.493,0.938,11,-6.526,1,0.105,4.7e-05,0.0339,0.0851,0.567,136.521,5Z7U8TRHAlX2uL2lVYv5Wa,spotify:track:5Z7U8TRHAlX2uL2lVYv5Wa,205507,4,metal
85,0.493,0.688,7,-8.1,0,0.0322,0.00407,0.213,0.121,0.173,116.73,6bLJbZK0ggPuCNIyeYwSFX,spotify:track:6bLJbZK0ggPuCNIyeYwSFX,364600,4,metal
86,0.512,0.84,2,-6.817,1,0.0464,0.0278,0.142,0.077,0.0589,134.466,2Ad7XA54Jw0YyBF5rjiFyl,spotify:track:2Ad7XA54Jw0YyBF5rjiFyl,178427,1,metal
87,0.411,0.92,0,-6.578,1,0.0529,0.0339,0.285,0.162,0.293,144.775,3qwngQo9qTC4lWLbNPayNm,spotify:track:3qwngQo9qTC4lWLbNPayNm,286600,4,metal
88,0.515,0.942,9,-8.789,1,0.0385,0.000342,0.227,0.0945,0.481,92.52,6WDMOh0LJY9EHO4aIE7dPh,spotify:track:6WDMOh0LJY9EHO4aIE7dPh,195880,4,metal
89,0.357,0.98,6,-6.835,1,0.079,5.22e-05,0.843,0.0768,0.368,96.969,4pFC6tuWErxbO61oFFq3BQ,spotify:track:4pFC6tuWErxbO61oFFq3BQ,242760,4,metal
90,0.601,0.831,2,-8.582,1,0.17,0.00086,0.0,0.102,0.296,120.962,1p50Ir1Hm6Sa1urjaLGi7L,spotify:track:1p50Ir1Hm6Sa1urjaLGi7L,211787,4,metal
91,0.117,0.983,2,-5.728,1,0.2,2.91e-06,0.0627,0.36,0.102,164.227,5UCZhWiEj8q5jid3zu8JKw,spotify:track:5UCZhWiEj8q5jid3zu8JKw,337000,4,metal
92,0.324,0.667,4,-5.373,0,0.0321,0.00562,3.56e-05,0.0873,0.29,142.503,2KKLuHN6zDxVnWtFKO8vo4,spotify:track:2KKLuHN6zDxVnWtFKO8vo4,351027,4,metal
93,0.233,0.706,1,-7.445,0,0.0511,0.459,0.0147,0.159,0.255,125.694,7akyedgeVgZeT6oD77nyHn,spotify:track:7akyedgeVgZeT6oD77nyHn,327547,3,metal
94,0.56,0.903,11,-4.77,1,0.0754,0.00132,0.0,0.291,0.581,143.821,6aF5JtQSrh7wNrkDE9B0My,spotify:track:6aF5JtQSrh7wNrkDE9B0My,177960,4,metal
95,0.303,0.27,3,-12.003,0,0.031,0.0147,0.00401,0.0661,0.0461,89.386,5w8agmmSkjBh4ScKCAtWqx,spotify:track:5w8agmmSkjBh4ScKCAtWqx,356400,4,metal
96,0.657,0.535,1,-9.715,1,0.047,0.000329,0.000492,0.318,0.738,132.257,3wYGlCudjkMRvgSC2UqfWS,spotify:track:3wYGlCudjkMRvgSC2UqfWS,188830,4,metal
97,0.196,0.995,4,-4.887,0,0.105,1.17e-06,0.0499,0.27,0.177,91.047,1PBhzfzTAZ5qyIfzqPqign,spotify:track:1PBhzfzTAZ5qyIfzqPqign,273120,4,metal
98,0.407,0.955,2,-4.164,1,0.164,0.0251,0.0,0.347,0.508,177.48,18ESXa5mEm1V4Pkt5GSXWx,spotify:track:18ESXa5mEm1V4Pkt5GSXWx,201107,4,metal
99,0.372,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,1erRDf98WX0VllciGPYO1H,spotify:track:1erRDf98WX0VllciGPYO1H,198227,4,metal
100,0.278,0.654,7,-10.099,1,0.0383,0.00727,0.0417,0.266,0.557,180.004,2gOliXlK1v88H1fSbB6MBO,spotify:track:2gOliXlK1v88H1fSbB6MBO,227533,4,metal
101,0.358,0.981,2,-5.13,1,0.178,9.3e-05,0.000193,0.386,0.382,93.744,5vVKkF3xih38Vcoo4HgAo8,spotify:track:5vVKkF3xih38Vcoo4HgAo8,204880,4,metal
102,0.567,0.627,5,-12.229,1,0.0607,0.00678,0.274,0.14,0.704,94.869,2GI0AwCcgNFNWG2PT2CfnG,spotify:track:2GI0AwCcgNFNWG2PT2CfnG,254973,4,metal
103,0.386,0.959,1,-6.317,1,0.0414,0.138,0.0126,0.547,0.665,118.154,2Q0Tw6meB6xfZ4ONeIL35j,spotify:track:2Q0Tw6meB6xfZ4ONeIL35j,85867,4,metal
104,0.557,0.978,0,-3.965,1,0.0493,0.000393,4.42e-06,0.287,0.499,149.887,6O7pihLJgeqxUnG7u9oYL2,spotify:track:6O7pihLJgeqxUnG7u9oYL2,154907,4,metal
105,0.565,0.968,1,-5.165,1,0.0568,1.33e-05,0.188,0.089,0.693,108.003,5DoTRJlzMaGAMHPTDrfvfW,spotify:track:5DoTRJlzMaGAMHPTDrfvfW,248906,4,metal
106,0.53,0.99,0,-4.676,1,0.084,0.000968,0.0259,0.0626,0.582,148.524,2SA2tTWoELC0ciMuYRfbpT,spotify:track:2SA2tTWoELC0ciMuYRfbpT,221640,4,metal
107,0.315,0.993,4,-5.458,1,0.209,0.000165,0.00359,0.0714,0.0371,152.17,2kW45RgvG6cGkyAfq9ZlsZ,spotify:track:2kW45RgvG6cGkyAfq9ZlsZ,172027,5,metal
108,0.409,0.788,7,-5.209,0,0.0316,3.21e-06,0.734,0.526,0.324,146.005,4pVGf7BJe4i2qbPsrtbmga,spotify:track:4pVGf7BJe4i2qbPsrtbmga,344600,4,metal
109,0.497,0.914,6,-6.532,1,0.0601,0.00178,0.00105,0.258,0.16,133.738,34SVUs66rBnOqsCJl45Ek8,spotify:track:34SVUs66rBnOqsCJl45Ek8,254693,4,metal
110,0.518,0.948,6,-5.58,0,0.0683,0.00504,0.104,0.228,0.55,103.025,10V8XpuyMoEcSMfM79WDET,spotify:track:10V8XpuyMoEcSMfM79WDET,201400,4,metal
111,0.571,0.797,9,-9.264,1,0.0497,0.000786,0.186,0.0777,0.243,101.003,5P2Ghhv0wFYThHfDQaS0g5,spotify:track:5P2Ghhv0wFYThHfDQaS0g5,234560,4,metal
112,0.429,0.746,7,-4.917,1,0.0489,0.00108,7.09e-05,0.0835,0.664,88.656,2UZ9GX5u2B8zGJkbhTGe7d,spotify:track:2UZ9GX5u2B8zGJkbhTGe7d,257533,4,metal
113,0.371,0.993,0,-3.028,0,0.0767,3.14e-05,0.679,0.171,0.141,150.072,3wfjxKLWPVm7SXHtXnTeY1,spotify:track:3wfjxKLWPVm7SXHtXnTeY1,234573,4,metal
114,0.584,0.976,1,-3.868,1,0.156,0.00432,0.0408,0.333,0.535,140.304,3qCQNtggJw1gxoptMgDhyR,spotify:track:3qCQNtggJw1gxoptMgDhyR,201933,4,metal
115,0.343,0.982,1,-5.302,0,0.191,8.78e-05,0.213,0.211,0.372,100.74,4mbljJEr6SyhcImsdSWmz0,spotify:track:4mbljJEr6SyhcImsdSWmz0,259693,4,metal
116,0.312,0.967,4,-6.48,0,0.172,0.00096,0.0974,0.221,0.149,89.916,55Eta7ne9rL3xDdSFxyNW2,spotify:track:55Eta7ne9rL3xDdSFxyNW2,296787,4,metal
117,0.29,0.917,8,-12.687,1,0.101,0.000188,0.659,0.0814,0.148,93.009,2hICwJIB9XPBWcBdkkbXHE,spotify:track:2hICwJIB9XPBWcBdkkbXHE,322267,4,metal
118,0.427,0.79,10,-12.396,1,0.0513,4.18e-05,0.51,0.344,0.443,111.298,7mTceRxYae4a5xkEhTgdqq,spotify:track:7mTceRxYae4a5xkEhTgdqq,330987,4,metal
119,0.352,0.65,5,-13.169,1,0.0415,0.00254,0.286,0.174,0.464,123.607,6qLgGLeawKyhMFJ848XtYD,spotify:track:6qLgGLeawKyhMFJ848XtYD,343160,4,metal
120,0.574,0.943,11,-5.238,1,0.0769,3.69e-05,0.0317,0.366,0.72,112.009,5YeQoMo5py82YmqXMTjM5S,spotify:track:5YeQoMo5py82YmqXMTjM5S,237360,4,metal
121,0.478,0.953,8,-7.294,1,0.0892,0.0328,0.000508,0.597,0.407,96.622,0ei5rAVjRCUQATivnVwkLN,spotify:track:0ei5rAVjRCUQATivnVwkLN,204200,4,metal
122,0.253,0.815,2,-8.2,1,0.0442,4.91e-05,0.699,0.179,0.17,119.463,52YFq12HWLk1zFUGKe3hHW,spotify:track:52YFq12HWLk1zFUGKe3hHW,375667,4,metal
123,0.231,0.904,2,-14.667,1,0.0567,1.02e-05,0.16,0.146,0.25,141.062,39KAA4qcUwhb9KZliy0nYC,spotify:track:39KAA4qcUwhb9KZliy0nYC,306693,4,metal
124,0.598,0.76,2,-5.822,0,0.0295,0.0107,1.07e-05,0.343,0.164,120.488,6vSY2O8TWgHP0oLPn5WhbH,spotify:track:6vSY2O8TWgHP0oLPn5WhbH,228547,4,metal
125,0.206,0.965,1,-5.116,1,0.079,9.91e-06,0.827,0.367,0.168,92.615,4Uiw0Sl9yskBaC6P4DcdVD,spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,299867,4,metal
126,0.423,0.738,6,-7.329,1,0.0319,0.359,0.084,0.0801,0.276,111.414,5NhOIUwQ1v10mnPki6Qw3I,spotify:track:5NhOIUwQ1v10mnPki6Qw3I,428800,4,metal
127,0.298,0.983,6,-6.566,0,0.464,0.00128,5.63e-05,0.78,0.106,89.629,3eI2C0gohXlg4AsavdYSiz,spotify:track:3eI2C0gohXlg4AsavdYSiz,284067,4,metal
128,0.315,0.398,9,-8.615,0,0.0265,0.0716,0.176,0.0687,0.0981,73.064,4lPvQJ48sGao1zQPfnGDPj,spotify:track:4lPvQJ48sGao1zQPfnGDPj,478933,4,metal
129,0.581,0.939,11,-6.841,1,0.0581,0.000178,0.00281,0.111,0.313,126.018,4s0DbR4wt8AadGDlQbPepm,spotify:track:4s0DbR4wt8AadGDlQbPepm,234760,4,metal
130,0.279,0.817,6,-5.331,0,0.0458,0.00325,0.0346,0.0855,0.366,156.64,6QKhecJ2JuajCTPTtYkKUQ,spotify:track:6QKhecJ2JuajCTPTtYkKUQ,416560,3,metal
131,0.569,0.858,1,-6.768,1,0.034,3.11e-05,0.197,0.272,0.0869,110.003,561spezvXFVnAOYoSv4Bxy,spotify:track:561spezvXFVnAOYoSv4Bxy,253573,4,metal
132,0.258,0.928,2,-5.098,1,0.106,0.0017,0.0034,0.375,0.353,163.58,3KrjJgriB8BcBWOwNNB69F,spotify:track:3KrjJgriB8BcBWOwNNB69F,114680,4,metal
133,0.581,0.921,1,-5.657,1,0.112,0.0193,0.0,0.101,0.594,97.904,4XPuOAvHlOzksrWabJMh0U,spotify:track:4XPuOAvHlOzksrWabJMh0U,144267,4,metal
134,0.448,0.942,6,-4.788,0,0.0486,0.00089,0.146,0.28,0.346,98.315,0GURoVDI0jlEyMH0VYWObt,spotify:track:0GURoVDI0jlEyMH0VYWObt,243000,4,metal
135,0.317,0.99,9,-6.162,1,0.154,0.0272,0.651,0.224,0.0336,137.196,6vb8Hy0CgjdDeLcD9UR4tW,spotify:track:6vb8Hy0CgjdDeLcD9UR4tW,273763,4,metal
136,0.269,0.964,10,-5.182,0,0.143,0.000241,0.00211,0.131,0.159,149.86,0vpLgxoX2cpJM0Fvxwbw84,spotify:track:0vpLgxoX2cpJM0Fvxwbw84,335667,4,metal
137,0.257,0.989,10,-5.918,0,0.0867,6.72e-06,0.521,0.263,0.385,109.267,01cGujYWGF7JchJLSgf6Ta,spotify:track:01cGujYWGF7JchJLSgf6Ta,225360,4,metal
138,0.354,0.734,4,-12.754,0,0.0513,0.000165,0.0291,0.576,0.465,114.452,3d1rZ0Trsucp8EAstQ5AK4,spotify:track:3d1rZ0Trsucp8EAstQ5AK4,313524,4,metal
139,0.533,0.725,1,-9.128,0,0.0327,0.0841,0.0,0.231,0.451,115.147,4sHQXsxvIkTiozx2BD59fa,spotify:track:4sHQXsxvIkTiozx2BD59fa,245440,4,metal
140,0.566,0.917,4,-6.385,0,0.0615,5.54e-05,0.0725,0.206,0.554,164.297,3tuCmmn6JmRXPln2Zt7KyI,spotify:track:3tuCmmn6JmRXPln2Zt7KyI,234640,3,metal
141,0.396,0.415,8,-7.56,0,0.0283,0.846,4.38e-05,0.141,0.38,81.778,7xPGvZaG9W7UOrCgEwbONe,spotify:track:7xPGvZaG9W7UOrCgEwbONe,189893,3,metal
142,0.551,0.982,7,-5.208,1,0.0898,8.69e-05,0.00038,0.219,0.491,138.064,6uOzYMGucTA0MAFwS2FNB2,spotify:track:6uOzYMGucTA0MAFwS2FNB2,204627,4,metal
143,0.146,0.947,0,-5.708,1,0.0838,7.68e-05,0.905,0.185,0.0891,104.353,2956v4MaiU78SkPpeTXxhq,spotify:track:2956v4MaiU78SkPpeTXxhq,360840,4,metal
144,0.533,0.803,2,-6.702,0,0.0376,0.0447,0.0,0.392,0.165,109.998,18S33odAheWBHbVAefiRLM,spotify:track:18S33odAheWBHbVAefiRLM,270233,4,metal
