,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,label,popularity,artist_followers
167,0.534,0.671,5,-5.023,0,0.195,0.0504,0.0,0.362,0.422,174.292,0NJu93oln1kkgbHLFzLJ4h,spotify:track:0NJu93oln1kkgbHLFzLJ4h,192240,4,rap,67,9170083
168,0.714,0.862,6,-5.531,1,0.286,0.0305,0.0,0.0884,0.887,92.849,0ZHu7jkSSrT0eK4OxuG4O5,spotify:track:0ZHu7jkSSrT0eK4OxuG4O5,281240,4,rap,57,7471111
169,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4Li2WHPkuyCdtmokzW2007,spotify:track:4Li2WHPkuyCdtmokzW2007,219333,4,rap,84,7471111
170,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,5SkRLpaGtvYPhw02vZhQQ9,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,223507,4,rap,80,17756047
171,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,0j2T0R9dR9qdJYsB7ciXhf,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,311867,4,rap,82,17756047
172,0.559,0.733,2,-5.659,0,0.171,0.314,0.0,0.284,0.611,145.115,3A4cpTBPaIQdtPFb5JxtaX,spotify:track:3A4cpTBPaIQdtPFb5JxtaX,316053,4,rap,72,857217
173,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,4mmkhcEm1Ljy1U9nwtsxUo,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,221227,4,rap,76,17756047
174,0.731,0.818,7,-7.035,1,0.182,0.127,0.00636,0.233,0.862,92.29,1pjDKRg5WddCDSlG5PXcKy,spotify:track:1pjDKRg5WddCDSlG5PXcKy,261293,4,rap,23,7562111
0,0.961,0.62,10,-8.978,0,0.241,0.514,0.000281,0.113,0.685,124.017,3CgP1CxtvZgIYomCNuP5jG,spotify:track:3CgP1CxtvZgIYomCNuP5jG,178064,4,rap,67,10178
1,0.765,0.401,7,-11.404,0,0.064,0.17,7.37e-05,0.174,0.528,95.005,6Pqrm55DFjQZQi8jC2yBVa,spotify:track:6Pqrm55DFjQZQi8jC2yBVa,161684,4,rap,61,28156
2,0.496,0.669,6,-7.184,1,0.201,0.0519,0.0,0.057,0.595,85.011,1TFlvQ12TtF9nHmvXCaLpx,spotify:track:1TFlvQ12TtF9nHmvXCaLpx,276333,4,rap,59,63557
3,0.813,0.743,11,-4.311,1,0.117,0.0663,0.0,0.154,0.388,99.445,5cQsVuIWmtNLPkx531n9YM,spotify:track:5cQsVuIWmtNLPkx531n9YM,130251,4,rap,49,51205
4,0.707,0.614,3,-5.641,0,0.41,0.703,0.0,0.56,0.637,68.766,2VkddU9b4DSf9uFJr3HJHr,spotify:track:2VkddU9b4DSf9uFJr3HJHr,112662,4,rap,60,108505
5,0.744,0.626,2,-7.001,1,0.0917,0.0561,0.0,0.684,0.153,105.107,3dA1lU0x8Hm2MlCqz3w7cH,spotify:track:3dA1lU0x8Hm2MlCqz3w7cH,148813,4,rap,59,82436
6,0.952,0.469,9,-7.61,1,0.272,0.0799,0.0446,0.0815,0.169,101.013,6f1zuPgMf9KtmZYnqEqski,spotify:track:6f1zuPgMf9KtmZYnqEqski,118812,4,rap,53,162594
7,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,216387,4,rap,82,10585579
8,0.753,0.7,4,-5.297,0,0.0513,0.0347,0.0,0.282,0.54,127.895,5SjWXrGT82DWuXxkMcC3DB,spotify:track:5SjWXrGT82DWuXxkMcC3DB,168798,4,rap,67,74105
9,0.608,0.737,0,-6.235,1,0.244,0.497,0.0,0.166,0.721,98.105,5q4MzJdq5teCsJ4xE6jviK,spotify:track:5q4MzJdq5teCsJ4xE6jviK,167143,4,rap,56,54828
10,0.759,0.667,5,-8.699,0,0.13,0.0647,0.0963,0.177,0.123,93.953,6dx0d36ID1nrusuAUqcaEv,spotify:track:6dx0d36ID1nrusuAUqcaEv,142941,4,rap,53,29606
11,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,06JvOZ39sK8D8SqiqfaxDU,spotify:track:06JvOZ39sK8D8SqiqfaxDU,148571,4,rap,86,17756047
12,0.835,0.889,7,-3.462,0,0.312,0.456,0.0,0.117,0.793,140.122,3ex4xZq0oxBYBptnPLV9cy,spotify:track:3ex4xZq0oxBYBptnPLV9cy,168214,4,rap,56,244645
13,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,0Z2J91b2iTGLVTZC4fKgxf,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,312627,4,rap,81,13150903
14,0.89,0.6,2,-9.609,0,0.326,0.105,0.0,0.117,0.464,94.915,2kGlp16MjSJRPbFShyTjXb,spotify:track:2kGlp16MjSJRPbFShyTjXb,146526,4,rap,55,43637
15,0.681,0.636,1,-6.326,0,0.166,0.315,0.0,0.156,0.575,132.004,36dsnMrrnD7tDqLdEACgMx,spotify:track:36dsnMrrnD7tDqLdEACgMx,151818,4,rap,46,29199
16,0.869,0.421,5,-9.09,0,0.416,0.255,0.0,0.115,0.667,139.921,1jiDCQUaa9LmWpQJRuOWRb,spotify:track:1jiDCQUaa9LmWpQJRuOWRb,135520,4,rap,60,2804
17,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,2g6tReTlM2Akp41g0HaeXN,spotify:track:2g6tReTlM2Akp41g0HaeXN,239027,4,rap,85,20975611
18,0.878,0.527,8,-10.173,0,0.137,0.378,0.00183,0.297,0.735,132.003,64s0ZmTEwVhztlrEP6Xt9J,spotify:track:64s0ZmTEwVhztlrEP6Xt9J,196520,4,rap,70,26159
19,0.933,0.5,10,-9.652,0,0.185,0.0295,0.0,0.0695,0.742,102.969,2TcAeEJb8CKeRml6SSwmJf,spotify:track:2TcAeEJb8CKeRml6SSwmJf,177062,4,rap,59,162594
20,0.882,0.667,1,-8.158,0,0.0525,0.0531,1.32e-06,0.124,0.665,126.024,3uxDq5iITcm46eclwAYR7g,spotify:track:3uxDq5iITcm46eclwAYR7g,164253,4,rap,56,41515
21,0.937,0.707,10,-5.153,0,0.146,0.18,0.000376,0.186,0.766,100.031,6mDcLPGVCmdhMN4gBzNb7s,spotify:track:6mDcLPGVCmdhMN4gBzNb7s,182400,4,rap,62,102444
22,0.827,0.596,2,-11.001,1,0.0697,0.16,0.013,0.123,0.321,120.009,02xJj4Cv22TV60L0T3atsO,spotify:track:02xJj4Cv22TV60L0T3atsO,200000,4,rap,58,14629
23,0.819,0.541,9,-8.0,0,0.449,0.37,0.0,0.111,0.598,107.22,1wBNo1F5ir5qmTb9VsTfeO,spotify:track:1wBNo1F5ir5qmTb9VsTfeO,181682,4,rap,55,73412
24,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923,32vE1nuG8T9c8bhmZdRY6d,spotify:track:32vE1nuG8T9c8bhmZdRY6d,185857,4,rap,82,37542621
25,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,270507,4,rap,82,1993843
26,0.612,0.484,6,-8.19,0,0.275,0.801,0.0,0.0926,0.655,102.967,1vyWquflaiRZNvmDMAXedU,spotify:track:1vyWquflaiRZNvmDMAXedU,178846,4,rap,51,244645
27,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,132833,4,rap,82,7905179
28,0.846,0.701,4,-6.809,0,0.1,0.0771,0.0,0.303,0.785,129.89,6yMlFbOT0gNy7Qlsrn2jD7,spotify:track:6yMlFbOT0gNy7Qlsrn2jD7,167520,4,rap,52,63362
29,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987,4,rap,86,65256293
30,0.847,0.743,11,-7.017,0,0.101,0.644,0.0767,0.121,0.236,97.978,3RZ9e3e7Rrmd9Se8dFOV46,spotify:track:3RZ9e3e7Rrmd9Se8dFOV46,156735,4,rap,54,162594
31,0.918,0.514,9,-7.282,0,0.185,0.321,3.19e-06,0.106,0.49,112.983,05yJ4zGSH2HP9cSVE4pfOW,spotify:track:05yJ4zGSH2HP9cSVE4pfOW,140893,4,rap,59,41515
32,0.858,0.575,9,-8.996,1,0.138,0.405,0.0,0.0639,0.777,113.057,7rwijx2xejRaPkEXUftI11,spotify:track:7rwijx2xejRaPkEXUftI11,141361,4,rap,65,26159
33,0.79,0.782,7,-7.521,1,0.207,0.0542,0.0,0.0798,0.502,98.019,5vQk0ckwdC5VldGJvt2LlO,spotify:track:5vQk0ckwdC5VldGJvt2LlO,200816,4,rap,55,23591
34,0.72,0.47,10,-6.922,0,0.224,0.626,3.7e-05,0.138,0.208,85.496,3R9KvtovDyPBPtBqiulmoq,spotify:track:3R9KvtovDyPBPtBqiulmoq,185263,4,rap,56,120455
35,0.962,0.611,6,-6.584,0,0.177,0.351,2.08e-06,0.106,0.643,110.994,5U2oQrjYu3VqQoH5OAyyxq,spotify:track:5U2oQrjYu3VqQoH5OAyyxq,198919,4,rap,53,43637
36,0.775,0.575,1,-9.292,1,0.271,0.456,0.00923,0.0864,0.455,139.931,0OrfAaTvJgdk0xwi2EJUjh,spotify:track:0OrfAaTvJgdk0xwi2EJUjh,197143,4,rap,59,10178
37,0.63,0.581,9,-6.922,0,0.434,0.153,6.11e-06,0.101,0.455,122.654,5S3JUCSK7SAkjEW7yoqjlP,spotify:track:5S3JUCSK7SAkjEW7yoqjlP,144000,5,rap,57,29606
38,0.65,0.777,11,-4.915,1,0.0996,0.0631,0.0,0.406,0.639,129.776,6O4LH1iTTZSeVujl8TzydH,spotify:track:6O4LH1iTTZSeVujl8TzydH,192693,4,rap,52,162594
39,0.577,0.577,0,-10.053,0,0.49,0.151,0.0,0.13,0.421,118.837,1JEVK6gqfGPM5CIhGyIVnI,spotify:track:1JEVK6gqfGPM5CIhGyIVnI,215000,5,rap,53,73971
40,0.801,0.501,3,-10.318,0,0.247,0.0654,0.0,0.109,0.548,99.915,02g6wZQZ0cByIqVgjSHBzy,spotify:track:02g6wZQZ0cByIqVgjSHBzy,144000,4,rap,60,3655
41,0.841,0.788,1,-6.346,0,0.092,0.0618,0.000356,0.123,0.786,98.99,1T43ASu3jRDUOtv80ebNJO,spotify:track:1T43ASu3jRDUOtv80ebNJO,216000,4,rap,53,54828
42,0.58,0.694,3,-6.575,0,0.0866,0.54,0.0,0.371,0.628,83.49,0wZjEtjXpkoO3PGjCsvF3Y,spotify:track:0wZjEtjXpkoO3PGjCsvF3Y,127893,4,rap,63,82436
43,0.834,0.748,10,-7.669,0,0.168,0.0342,0.000446,0.106,0.674,143.008,1gnCpBKizZd2w23fb0eOS2,spotify:track:1gnCpBKizZd2w23fb0eOS2,151049,4,rap,59,43637
44,0.703,0.494,4,-11.805,0,0.201,0.178,0.0,0.173,0.318,170.008,5gA0VPRSWB8QiDJmM5VDZd,spotify:track:5gA0VPRSWB8QiDJmM5VDZd,203384,4,rap,48,244645
45,0.738,0.581,9,-7.333,1,0.12,0.577,0.0,0.125,0.71,140.055,5Bv6jNkvB82p6NCeaFsVuA,spotify:track:5Bv6jNkvB82p6NCeaFsVuA,132000,4,rap,54,102444
46,0.841,0.526,6,-6.53,0,0.268,0.0299,0.0,0.0897,0.32,90.068,684ek6GMzzinfgalcgqsE5,spotify:track:684ek6GMzzinfgalcgqsE5,134667,4,rap,61,108505
47,0.445,0.608,3,-6.536,0,0.353,0.138,0.0,0.0836,0.22,62.229,4MsSHqcST3hs4bZiSYHAZt,spotify:track:4MsSHqcST3hs4bZiSYHAZt,206357,5,rap,61,69161
48,0.602,0.547,8,-9.764,0,0.319,0.456,3.66e-06,0.105,0.15,97.923,0QovRRlEC2IiM8UXlBKhIS,spotify:track:0QovRRlEC2IiM8UXlBKhIS,195142,4,rap,56,43637
49,0.648,0.733,10,-5.359,0,0.155,0.103,0.0,0.0652,0.836,174.849,2Gd0oV24QsH0zb9nKFx7s5,spotify:track:2Gd0oV24QsH0zb9nKFx7s5,165253,4,rap,64,197470
0,0.839,0.506,5,-6.714,0,0.133,0.00207,0.0,0.13,0.44,154.12,4R67rQNSbbsR4TdUVOIdez,spotify:track:4R67rQNSbbsR4TdUVOIdez,149610,4,rap,74,20972275
1,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,6gI9b2VsoWhjhIuIeToDVs,spotify:track:6gI9b2VsoWhjhIuIeToDVs,239027,4,rap,77,20975611
2,0.684,0.545,1,-6.885,1,0.121,0.159,0.0,0.102,0.407,143.049,1HvTxgCj0mTzQlEo0zLvFb,spotify:track:1HvTxgCj0mTzQlEo0zLvFb,135264,4,rap,83,5330114
3,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,189893,4,rap,91,11852067
4,0.706,0.552,5,-9.479,0,0.0833,0.235,0.0,0.144,0.835,142.037,7z5G2LOdV8okZn4yWg3q5g,spotify:track:7z5G2LOdV8okZn4yWg3q5g,175775,4,rap,81,141579
5,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,6kYGOFNUMxpab09L5Ukoke,spotify:track:6kYGOFNUMxpab09L5Ukoke,202285,4,rap,74,20975611
6,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923,7DwcBgdzqhFJltEaV1XF81,spotify:track:7DwcBgdzqhFJltEaV1XF81,185857,4,rap,86,37542621
7,0.594,0.679,7,-3.702,1,0.345,0.484,7.83e-06,0.114,0.66,106.726,1dp8aQANyTRKssDeAYPiZe,spotify:track:1dp8aQANyTRKssDeAYPiZe,152613,5,rap,77,2516815
8,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,0Zm7NKJgoKY6ZWwtoEUILK,spotify:track:0Zm7NKJgoKY6ZWwtoEUILK,226653,4,rap,8,17756047
9,0.844,0.656,7,-5.935,0,0.216,0.192,1.82e-05,0.115,0.398,99.983,5ioieZofgvXQK70RFhVohl,spotify:track:5ioieZofgvXQK70RFhVohl,194267,4,rap,73,1162573
10,0.535,0.618,2,-5.668,1,0.382,0.0245,0.0,0.103,0.211,165.991,6ws54n2IzyrIxxyzlG2bVJ,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,213976,4,rap,80,10983698
11,0.746,0.825,3,-4.457,1,0.0435,0.192,0.0,0.365,0.904,143.062,4PYfFHKfjYz6dwAtZhBy1z,spotify:track:4PYfFHKfjYz6dwAtZhBy1z,108651,4,rap,74,1204712
12,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,37Nqx7iavZpotJSDXZWbJ3,spotify:track:37Nqx7iavZpotJSDXZWbJ3,221980,4,rap,81,65256293
13,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,3LnpBazWpD31QMTn6LgVGv,spotify:track:3LnpBazWpD31QMTn6LgVGv,136267,1,rap,33,4446828
14,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,1rDQ4oMwGJI7B4tovsBOxc,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,173948,4,rap,92,2360174
15,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,5vUnjhBzRJJIAOJPde6zDx,spotify:track:5vUnjhBzRJJIAOJPde6zDx,152137,4,rap,81,47438
16,0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,1dg3qy5DjoJodawfOCgrTP,spotify:track:1dg3qy5DjoJodawfOCgrTP,232048,4,rap,79,5330114
17,0.773,0.672,4,-5.885,0,0.225,0.522,0.0,0.0851,0.624,145.014,194U52vElkbmFe8QTefrgw,spotify:track:194U52vElkbmFe8QTefrgw,201169,4,rap,62,1204712
18,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,7o4gBbTM6UBLkOYPw9xMCz,spotify:track:7o4gBbTM6UBLkOYPw9xMCz,170233,4,rap,66,749248
19,0.807,0.75,11,-4.396,1,0.237,0.17,0.0,0.164,0.961,141.176,6A3SB2C4U6JtCavQOXLYNN,spotify:track:6A3SB2C4U6JtCavQOXLYNN,139574,4,rap,84,26212
20,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,40iJIUlhi6renaREYGeIDS,spotify:track:40iJIUlhi6renaREYGeIDS,291175,4,rap,84,65256293
21,0.908,0.496,5,-8.364,0,0.0783,0.145,1.57e-06,0.0754,0.541,120.039,723BtHZOTCxN2xOselHQpG,spotify:track:723BtHZOTCxN2xOselHQpG,174216,4,rap,64,4857551
22,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,40uMIn2zJLAQhNXghRjBed,spotify:track:40uMIn2zJLAQhNXghRjBed,184213,4,rap,79,37542621
23,0.793,0.571,1,-9.247,1,0.249,0.382,5.27e-06,0.101,0.616,150.052,0s8QrhtXW1Av2tuLLerDjN,spotify:track:0s8QrhtXW1Av2tuLLerDjN,128078,4,rap,0,113266
24,0.7,0.505,1,-5.997,1,0.123,0.214,0.0,0.0822,0.161,125.958,5R1RXd5Og15AT9RfUX8nJ1,spotify:track:5R1RXd5Og15AT9RfUX8nJ1,173142,4,rap,63,839303
25,0.792,0.707,7,-5.218,0,0.0623,0.116,0.0,0.12,0.408,134.997,2IePEfMAtqWS6rLXXFZIgI,spotify:track:2IePEfMAtqWS6rLXXFZIgI,224042,4,rap,75,645204
26,0.738,0.681,8,-6.313,0,0.163,0.189,0.0,0.0983,0.546,144.926,0DpTRR4HyiDJH4Waoj9hXU,spotify:track:0DpTRR4HyiDJH4Waoj9hXU,206102,4,rap,69,4857551
27,0.613,0.624,11,-6.66,0,0.206,0.496,0.0,0.283,0.803,62.948,4slSrbTK1sNK4I1mDYEthf,spotify:track:4slSrbTK1sNK4I1mDYEthf,167917,5,rap,80,71385
28,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,0k1WUmIRnG3xU6fvvDVfRG,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,257605,4,rap,82,65256293
30,0.646,0.597,1,-6.045,1,0.401,0.11,0.0,0.0958,0.6,88.506,70pwY1UfPmSVE3ybPjFy0p,spotify:track:70pwY1UfPmSVE3ybPjFy0p,184893,4,rap,67,11852067
31,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,43PGPuHIlVOc04jrZVh9L6,spotify:track:43PGPuHIlVOc04jrZVh9L6,165926,4,rap,62,7905179
32,0.807,0.659,11,-6.92,1,0.332,0.0224,0.0,0.309,0.438,82.465,21UkXrc9kD48rNpTMI2ecz,spotify:track:21UkXrc9kD48rNpTMI2ecz,168727,4,rap,68,5323722
33,0.693,0.784,9,-5.678,0,0.046,0.0458,0.0,0.165,0.349,99.914,7hbcRsR3AfOtNfjRrZAChl,spotify:track:7hbcRsR3AfOtNfjRrZAChl,204227,4,rap,64,839303
34,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,5Kskr9LcNYa0tpt5f0ZEJx,spotify:track:5Kskr9LcNYa0tpt5f0ZEJx,205458,4,rap,27,5330114
35,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,1dIWPXMX4kRHj6Dt2DStUQ,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,161684,4,rap,79,320699
36,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,0LnS7aOdOdI1dNKZqdOLz4,spotify:track:0LnS7aOdOdI1dNKZqdOLz4,135053,4,rap,84,2360174
37,0.83,0.698,1,-5.549,0,0.163,0.224,0.00065,0.0761,0.825,144.929,5h5TUj8pU2WhdSeJx9BnX2,spotify:track:5h5TUj8pU2WhdSeJx9BnX2,216828,4,rap,77,1094964
38,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4A8cWXxKfIL3lAyUDzXbCF,spotify:track:4A8cWXxKfIL3lAyUDzXbCF,200548,4,rap,79,8320686
39,0.83,0.675,10,-5.186,1,0.22,0.597,0.0,0.114,0.528,140.89,709MdyUol3Qfgcowmd7KV4,spotify:track:709MdyUol3Qfgcowmd7KV4,196940,4,rap,67,1204712
40,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,5rZlwNFl01HqLWBQGryKSm,spotify:track:5rZlwNFl01HqLWBQGryKSm,213333,4,rap,79,10585579
41,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,6EDO9iiTtwNv6waLwa1UUq,spotify:track:6EDO9iiTtwNv6waLwa1UUq,200221,4,rap,75,7908686
42,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,62Yo3FDddWY8ydu6PW2wyz,spotify:track:62Yo3FDddWY8ydu6PW2wyz,206385,4,rap,78,2360174
43,0.954,0.367,4,-9.551,0,0.288,0.341,5.48e-06,0.0979,0.372,124.026,531KGXtBroSrOX9LVmiIgc,spotify:track:531KGXtBroSrOX9LVmiIgc,211935,4,rap,83,2353851
44,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,2DQNYMRjisN3KAPj1bEwOI,spotify:track:2DQNYMRjisN3KAPj1bEwOI,195429,4,rap,57,645204
45,0.716,0.513,5,-10.159,0,0.223,0.085,0.0,0.12,0.8,141.894,7pnQ23WgZca9jEfMts9qsR,spotify:track:7pnQ23WgZca9jEfMts9qsR,158118,4,rap,72,141579
46,0.793,0.481,9,-9.258,1,0.124,0.019,1.09e-06,0.139,0.395,132.202,2lUDBd7JrgAMltcp6dcd7D,spotify:track:2lUDBd7JrgAMltcp6dcd7D,204626,4,rap,69,8152655
47,0.75,0.531,2,-8.988,0,0.0513,0.374,0.0,0.107,0.663,139.997,0P88fVbvRQGgRQN1GulQNy,spotify:track:0P88fVbvRQGgRQN1GulQNy,125143,4,rap,75,16613
48,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,5KQxun2WxwDMsV7HCN2ONK,spotify:track:5KQxun2WxwDMsV7HCN2ONK,247714,4,rap,1,7783042
49,0.837,0.608,0,-5.986,0,0.213,0.306,0.0,0.121,0.699,145.023,1E8xVRD9lPeXJQ3vXIlJk2,spotify:track:1E8xVRD9lPeXJQ3vXIlJk2,175097,4,rap,64,1204712
50,0.732,0.672,10,-8.462,0,0.148,0.0642,0.0,0.121,0.16,137.03,1wNdGz7BlB9kH5lDc1eLLb,spotify:track:1wNdGz7BlB9kH5lDc1eLLb,140601,4,rap,73,5330114
51,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,1tkg4EHVoqnhR6iFEXb60y,spotify:track:1tkg4EHVoqnhR6iFEXb60y,160000,4,rap,82,10585579
52,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,2FeBslNBMdR9V58uv6hd2t,spotify:track:2FeBslNBMdR9V58uv6hd2t,195950,4,rap,79,20975611
53,0.883,0.446,8,-8.723,0,0.296,0.0253,0.0,0.103,0.463,92.95,2vl0D1b0M6UHlD1Fjh5j1m,spotify:track:2vl0D1b0M6UHlD1Fjh5j1m,165161,4,rap,68,645204
54,0.676,0.61,1,-9.185,1,0.273,0.000114,1.73e-06,0.191,0.519,156.005,54VFhe501kUbDYj2OrueMp,spotify:track:54VFhe501kUbDYj2OrueMp,186538,4,rap,70,4290802
55,0.682,0.708,6,-5.597,0,0.165,0.611,0.0328,0.0955,0.594,122.053,63ZedTAVRCICh2CNLWnsPZ,spotify:track:63ZedTAVRCICh2CNLWnsPZ,211456,4,rap,78,453281
56,0.711,0.611,1,-5.453,1,0.329,0.00575,0.0,0.231,0.144,134.14,7Bpx2vsWfQFBACRz4h3IqH,spotify:track:7Bpx2vsWfQFBACRz4h3IqH,252070,4,rap,78,936098
57,0.783,0.721,7,-5.029,1,0.0514,0.351,0.0,0.175,0.628,145.056,5T0ahhwM0f4YYExfIGEHVw,spotify:track:5T0ahhwM0f4YYExfIGEHVw,146803,4,rap,52,51815
58,0.69,0.514,8,-11.81,0,0.328,0.0975,0.497,0.346,0.307,72.791,1xqRKo0SDFDO5Jy8yEVD0X,spotify:track:1xqRKo0SDFDO5Jy8yEVD0X,191209,4,rap,65,299780
59,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,190476,4,rap,81,10585579
60,0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,4lUmnwRybYH7mMzf16xB0y,spotify:track:4lUmnwRybYH7mMzf16xB0y,257428,4,rap,72,10983698
61,0.762,0.649,11,-5.624,0,0.0527,0.58,1.7e-05,0.0971,0.501,145.09,1WGmhglF1ghRiHsx4YUq86,spotify:track:1WGmhglF1ghRiHsx4YUq86,239146,4,rap,34,8320686
62,0.519,0.568,1,-9.551,1,0.155,0.211,1.73e-06,0.0912,0.707,159.988,45s98gUcOcj5nJeFDNLH2g,spotify:track:45s98gUcOcj5nJeFDNLH2g,232500,4,rap,64,2661567
63,0.651,0.836,9,-4.33,0,0.212,0.357,0.0,0.154,0.738,139.151,0lWbTtEZCeej46pYi4LJMu,spotify:track:0lWbTtEZCeej46pYi4LJMu,188213,4,rap,60,61235
64,0.674,0.58,8,-4.866,1,0.0311,0.0609,0.0,0.159,0.0759,121.987,3i6sCTU7ENlnHpHvrHUitW,spotify:track:3i6sCTU7ENlnHpHvrHUitW,259672,4,rap,76,24827772
65,0.775,0.405,1,-7.382,1,0.06,0.156,0.0,0.0914,0.559,89.998,3VJCF5cQExY4I1UUeumYPv,spotify:track:3VJCF5cQExY4I1UUeumYPv,130871,4,rap,49,4673702
66,0.644,0.671,11,-5.156,0,0.315,0.0225,0.0,0.0855,0.563,132.001,5vhrsx08dHh2QcVh1Rsiwt,spotify:track:5vhrsx08dHh2QcVh1Rsiwt,250723,4,rap,74,350128
67,0.713,0.689,11,-5.99,1,0.255,0.16,0.0,0.136,0.63,156.934,1oc92BMKYkNxK17C2GtyRM,spotify:track:1oc92BMKYkNxK17C2GtyRM,171319,4,rap,82,7905179
68,0.719,0.762,6,-6.623,1,0.114,0.199,9.89e-06,0.358,0.676,100.08,01SyViM4lbRtUS9h5Vq1Zy,spotify:track:01SyViM4lbRtUS9h5Vq1Zy,160000,4,rap,60,1072797
69,0.692,0.683,10,-6.887,1,0.285,0.372,0.0,0.0887,0.552,139.814,3NWzA0reKxIRyXPZtBHTDB,spotify:track:3NWzA0reKxIRyXPZtBHTDB,166768,4,rap,59,471688
70,0.69,0.949,10,-3.13,0,0.379,0.124,0.0,0.0429,0.757,163.954,3BMG9dnjNymT1OGUXQTAXl,spotify:track:3BMG9dnjNymT1OGUXQTAXl,179534,4,rap,63,2516815
71,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,6EbVuwU7EnKeF2hdpViXCH,spotify:track:6EbVuwU7EnKeF2hdpViXCH,148817,4,rap,86,973380
