,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,popularity,artist_followers
21,0.783,0.759,10,-5.782,0,0.101,0.0449,9.02e-06,0.152,0.411,117.998,4yG3Pgc8McT71M6jwRE9Hf,spotify:track:4yG3Pgc8McT71M6jwRE9Hf,235932,4,72,280800
25,0.745,0.691,1,-5.555,0,0.0383,0.107,3.67e-06,0.334,0.704,130.18,4nwwtB3VG12feSnOGv9Ogc,spotify:track:4nwwtB3VG12feSnOGv9Ogc,215077,4,63,280800
26,0.831,0.573,4,-6.886,0,0.0743,0.28,5.85e-05,0.0903,0.78,94.961,1otBTx2rWzwH0UsvyxLAfy,spotify:track:1otBTx2rWzwH0UsvyxLAfy,179368,4,75,472825
27,0.823,0.776,11,-8.24,1,0.239,0.441,0.0,0.0694,0.852,94.99,5lRF8YZjaXMjy6R5fDSDZN,spotify:track:5lRF8YZjaXMjy6R5fDSDZN,242526,4,73,251255
28,0.83,0.818,7,-5.028,1,0.0552,0.306,0.0,0.0906,0.828,98.008,3E8xyYdIPpiH2wNEozE68I,spotify:track:3E8xyYdIPpiH2wNEozE68I,186097,4,80,280800
30,0.831,0.532,3,-8.441,0,0.0422,0.108,0.0,0.206,0.968,97.041,5oIDyDmPYEzEOBIcZqfJ4C,spotify:track:5oIDyDmPYEzEOBIcZqfJ4C,188048,4,72,142137
32,0.801,0.674,6,-8.1,1,0.0966,0.198,0.0,0.24,0.891,94.0,0HsI8dYRVnVGpzppNThv1e,spotify:track:0HsI8dYRVnVGpzppNThv1e,337021,4,72,32963
35,0.863,0.827,0,-6.628,1,0.0966,0.0758,0.01,0.396,0.765,98.019,1Zjdt705TM2Hr26YDKgnyc,spotify:track:1Zjdt705TM2Hr26YDKgnyc,189217,4,72,251255
36,0.771,0.572,7,-6.162,1,0.0435,0.112,0.000194,0.0501,0.615,90.022,27toenwtHpZ7fn0QjehRl2,spotify:track:27toenwtHpZ7fn0QjehRl2,234667,4,72,251255
38,0.67,0.722,9,-6.339,0,0.288,0.466,0.0,0.102,0.444,180.017,2vZS65RIoFXGF4FpWqpMIR,spotify:track:2vZS65RIoFXGF4FpWqpMIR,237028,4,72,367457
45,0.814,0.749,2,-4.964,1,0.0539,0.107,1.48e-06,0.107,0.768,92.994,3AmapHSIVmvhxdOsp9IjMs,spotify:track:3AmapHSIVmvhxdOsp9IjMs,278710,4,67,40290
46,0.84,0.574,9,-8.529,0,0.114,0.172,0.0108,0.102,0.624,95.991,5prjQ7QCWQXH84EUwIckgB,spotify:track:5prjQ7QCWQXH84EUwIckgB,209839,4,73,3375019
49,0.829,0.791,2,-5.585,1,0.116,0.029,0.0,0.0746,0.842,96.029,2wobyrg2plnNYY9Qy8ZPBK,spotify:track:2wobyrg2plnNYY9Qy8ZPBK,173562,4,65,17392
19,0.615,0.902,3,-4.316,1,0.0859,0.0176,3.91e-05,0.103,0.298,87.03,1LIvdWNdKmHvU0FJvw2diN,spotify:track:1LIvdWNdKmHvU0FJvw2diN,146712,4,75,61403
30,0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,3Oww84xrmgjyr5J1ilOmAf,spotify:track:3Oww84xrmgjyr5J1ilOmAf,158774,4,67,61403
40,0.706,0.772,0,-6.312,1,0.0652,0.0527,0.0,0.0636,0.964,119.976,7s3VxmIizcDgDTRCA4kDzd,spotify:track:7s3VxmIizcDgDTRCA4kDzd,195549,4,72,1849719
41,0.726,0.9,9,-4.134,1,0.0401,0.133,0.0,0.145,0.973,160.128,2L6hCTpUlR2p7Su3hiSB0s,spotify:track:2L6hCTpUlR2p7Su3hiSB0s,142463,4,71,1849719
44,0.818,0.625,7,-6.512,1,0.0355,0.0804,0.0,0.122,0.959,95.545,0r1kH7SIkkPP9W7mUknObF,spotify:track:0r1kH7SIkkPP9W7mUknObF,172209,4,70,1849719
17,0.674,0.772,4,-6.289,1,0.0666,0.152,0.0,0.11,0.84,162.954,4V2eYSKckdvIbb3t20K3ga,spotify:track:4V2eYSKckdvIbb3t20K3ga,198571,4,55,32310
24,0.737,0.593,11,-6.565,1,0.0853,0.278,0.0,0.105,0.826,89.99,7mgPjcjjGwGx5kRDMH7Kkz,spotify:track:7mgPjcjjGwGx5kRDMH7Kkz,163709,4,59,54179
29,0.59,0.51,7,-7.371,1,0.0355,0.0653,5.21e-06,0.507,0.498,144.976,7AVHDeAjfn0zfMnYRhp0oI,spotify:track:7AVHDeAjfn0zfMnYRhp0oI,157720,4,61,21580
30,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,20on25jryn53hWghthWWW3,spotify:track:20on25jryn53hWghthWWW3,157890,4,87,68553
31,0.792,0.524,9,-6.749,1,0.0372,0.258,0.0,0.128,0.737,118.958,5QJoojtfYodIvWSfpeCcHh,spotify:track:5QJoojtfYodIvWSfpeCcHh,177067,4,59,54179
32,0.57,0.867,7,-5.053,1,0.0449,0.00767,0.000175,0.29,0.174,170.083,1T3fp4AZDhBeQSESi6LO8k,spotify:track:1T3fp4AZDhBeQSESi6LO8k,192471,4,61,114816
34,0.53,0.612,7,-4.286,1,0.0331,0.0403,0.0,0.393,0.264,148.009,1c2hJSwcCfoPEw1su83Sw0,spotify:track:1c2hJSwcCfoPEw1su83Sw0,225280,3,75,22653951
35,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,2USlegnFJLrVLpoVfPimKB,spotify:track:2USlegnFJLrVLpoVfPimKB,160000,3,82,368931
39,0.599,0.713,11,-7.008,1,0.0542,0.405,2.53e-05,0.266,0.518,123.962,1cgy2FSOQMbq7DHCVgMAUA,spotify:track:1cgy2FSOQMbq7DHCVgMAUA,177157,4,78,2452721
42,0.73,0.771,6,-6.973,0,0.0534,0.0321,0.0,0.127,0.689,159.979,63JrADDfrcjOaI6lyVkN3c,spotify:track:63JrADDfrcjOaI6lyVkN3c,148468,4,70,173658
0,0.832,0.641,9,-5.637,0,0.0844,0.0304,0.00178,0.311,0.721,116.987,7F37IqJr4Cn5rTvpwBN61I,spotify:track:7F37IqJr4Cn5rTvpwBN61I,166786,4,50,4920
1,0.932,0.499,8,-8.368,0,0.0446,0.0878,0.000821,0.13,0.937,116.065,0hR9rAzfwW8EuutTXdSzuF,spotify:track:0hR9rAzfwW8EuutTXdSzuF,218000,4,55,1239
2,0.799,0.632,1,-5.036,1,0.222,0.191,0.0,0.134,0.829,160.007,1agD3NMqnpaejVler2S9xJ,spotify:track:1agD3NMqnpaejVler2S9xJ,171000,4,61,9510
3,0.871,0.687,7,-4.417,1,0.155,0.0721,0.00141,0.357,0.586,115.963,3UTyIQpogsEpo9IIY5wLS5,spotify:track:3UTyIQpogsEpo9IIY5wLS5,121961,4,69,297073
4,0.862,0.532,7,-5.765,0,0.086,0.21,0.00154,0.193,0.453,102.017,22KSKT3mCbSiG4RT20ogxB,spotify:track:22KSKT3mCbSiG4RT20ogxB,154572,4,68,79559
5,0.674,0.718,4,-7.219,0,0.0946,0.172,1.67e-05,0.171,0.781,120.057,2u4aD9hjuT1UHDsmHVEOjr,spotify:track:2u4aD9hjuT1UHDsmHVEOjr,204067,5,68,99805
6,0.832,0.836,1,-4.622,1,0.066,0.0586,6.75e-05,0.0947,0.565,140.024,0Nx44mzVtTyNnUypzRlu53,spotify:track:0Nx44mzVtTyNnUypzRlu53,164625,4,63,297073
7,0.802,0.692,9,-6.033,1,0.064,0.182,0.0,0.138,0.671,120.09,1bDGyHQ0GC8zg8nIpEIhG0,spotify:track:1bDGyHQ0GC8zg8nIpEIhG0,152382,4,45,969
8,0.634,0.956,10,-4.74,0,0.0527,0.00366,0.0,0.222,0.941,146.925,7dbbNqmww8vd8cPSvBs52o,spotify:track:7dbbNqmww8vd8cPSvBs52o,209847,4,65,52580
9,0.698,0.794,7,-5.055,0,0.0288,0.00857,0.0,0.0785,0.913,130.967,4Hy8NmXUsiHYhkrdXbP1ma,spotify:track:4Hy8NmXUsiHYhkrdXbP1ma,172214,4,58,23451
10,0.644,0.631,6,-6.215,0,0.0814,0.524,0.00105,0.154,0.646,175.895,5e7XVJJcGbecTB9N4asFsu,spotify:track:5e7XVJJcGbecTB9N4asFsu,166126,4,67,1967
12,0.705,0.919,4,-5.799,0,0.0604,0.00724,0.0,0.0891,0.921,140.024,55qPuI6NekVyNPM6kh5DN4,spotify:track:55qPuI6NekVyNPM6kh5DN4,179879,4,64,12554
13,0.657,0.893,10,-6.391,0,0.274,0.104,0.000137,0.129,0.717,88.97,3lsgWIzfsEajnM1Ecat2Bm,spotify:track:3lsgWIzfsEajnM1Ecat2Bm,156902,4,57,7953
14,0.637,0.506,7,-10.932,1,0.19,0.302,0.0,0.0936,0.704,171.967,6mkIVmVRwXYKjgf5h2c8E2,spotify:track:6mkIVmVRwXYKjgf5h2c8E2,136050,4,60,1133
15,0.527,0.299,1,-10.262,1,0.0613,0.858,0.0,0.0918,0.357,143.827,2YBd7C5sNr8teXlOfQfMIO,spotify:track:2YBd7C5sNr8teXlOfQfMIO,190043,4,58,18970
16,0.813,0.688,11,-7.915,0,0.0504,0.0572,0.000195,0.338,0.525,132.941,0JbfBxlJxSqjbI9vbzi4Vn,spotify:track:0JbfBxlJxSqjbI9vbzi4Vn,129906,4,65,1352
17,0.652,0.81,8,-5.436,0,0.0429,0.00142,0.0235,0.226,0.924,145.121,6CITvD2LkozBWMrsHExUFC,spotify:track:6CITvD2LkozBWMrsHExUFC,168101,4,56,12554
19,0.764,0.748,0,-7.11,0,0.105,0.0206,0.000347,0.171,0.741,123.981,4BdiKWwWtDZ3TA339ZgZnI,spotify:track:4BdiKWwWtDZ3TA339ZgZnI,155905,4,62,156105
20,0.909,0.616,11,-4.597,1,0.048,0.0353,0.0,0.116,0.65,126.007,1SllLQv2tfIlgtYXO5edRM,spotify:track:1SllLQv2tfIlgtYXO5edRM,188631,4,63,807
21,0.657,0.815,6,-6.391,0,0.0419,0.298,0.0,0.0849,0.885,120.078,67A13FUQH1vp3jmjwJKsA5,spotify:track:67A13FUQH1vp3jmjwJKsA5,171508,3,63,6242
22,0.895,0.812,1,-4.463,1,0.222,0.0859,0.0,0.112,0.34,100.012,4PvlDeYk2aAk2dZATFxBWO,spotify:track:4PvlDeYk2aAk2dZATFxBWO,233219,4,59,1414
24,0.623,0.913,7,-4.388,1,0.0339,0.00373,0.0,0.0748,0.705,95.05,4N84bVnNycTXiuoKZFEXrD,spotify:track:4N84bVnNycTXiuoKZFEXrD,211177,4,61,52580
25,0.812,0.712,0,-5.993,0,0.0452,0.01,0.0,0.108,0.85,98.029,2ykXJ9QVwx9Li8nsW0h6b2,spotify:track:2ykXJ9QVwx9Li8nsW0h6b2,148944,4,74,1139536
26,0.826,0.618,8,-6.6,1,0.276,0.0189,3e-06,0.108,0.361,146.901,6TsLJhggpJxIdeNF7I7bbx,spotify:track:6TsLJhggpJxIdeNF7I7bbx,200000,4,61,1414
27,0.832,0.653,0,-4.764,0,0.099,0.339,0.0,0.231,0.888,109.996,5SAAdQghKMepFbqKJ6Qs0h,spotify:track:5SAAdQghKMepFbqKJ6Qs0h,186553,4,42,12263
28,0.748,0.72,5,-5.554,0,0.0388,0.035,0.0,0.101,0.57,119.982,3TC6Z4oLl3AYL1Vd7PtDr4,spotify:track:3TC6Z4oLl3AYL1Vd7PtDr4,155324,4,62,5533
29,0.842,0.549,11,-7.199,0,0.116,0.25,6.53e-06,0.161,0.868,139.966,48GrbwydcMUFPfKrSeq6K0,spotify:track:48GrbwydcMUFPfKrSeq6K0,154768,4,61,9510
30,0.711,0.576,9,-6.165,0,0.326,0.417,0.000153,0.119,0.484,100.524,66ZiW1fgTaWZINhOLyDeLo,spotify:track:66ZiW1fgTaWZINhOLyDeLo,234256,4,61,79559
31,0.739,0.678,10,-7.47,1,0.029,0.248,1.21e-05,0.128,0.581,122.032,0lPrY8sXUen0bqga0BIeWa,spotify:track:0lPrY8sXUen0bqga0BIeWa,183806,4,57,5144
32,0.724,0.655,10,-6.192,0,0.0341,0.00348,0.00872,0.106,0.454,107.948,6hXmqUGzA9caEH5F9vAPGe,spotify:track:6hXmqUGzA9caEH5F9vAPGe,163185,4,60,28423
33,0.561,0.934,10,-4.51,0,0.0398,0.00581,0.0,0.337,0.843,153.023,0QO1QnI4tOXLwtgXQmVqPA,spotify:track:0QO1QnI4tOXLwtgXQmVqPA,226997,4,60,52580
34,0.642,0.633,1,-6.746,1,0.0418,0.000815,4.64e-05,0.12,0.553,135.008,1RCQAeceDgtbD7WVLWr05S,spotify:track:1RCQAeceDgtbD7WVLWr05S,247427,4,59,186122
35,0.592,0.866,5,-5.823,1,0.112,0.0437,0.0,0.362,0.801,172.022,5EhaUNWw48KNkAHnjPUUZl,spotify:track:5EhaUNWw48KNkAHnjPUUZl,189976,4,61,65305
36,0.752,0.562,6,-6.784,0,0.0739,0.162,0.00319,0.187,0.28,134.039,0nRssz1xxPRC6B22k5lG06,spotify:track:0nRssz1xxPRC6B22k5lG06,179272,4,60,829
37,0.85,0.743,10,-5.552,0,0.0701,0.299,0.00173,0.255,0.738,134.984,4nPf3a74YvdiZT9L9ILMly,spotify:track:4nPf3a74YvdiZT9L9ILMly,161833,4,61,6666
38,0.632,0.829,11,-6.889,0,0.0372,0.0853,1.51e-06,0.237,0.599,104.084,6YFcvJlcgQceRfJrVpmJa0,spotify:track:6YFcvJlcgQceRfJrVpmJa0,175114,4,61,6242
39,0.591,0.907,7,-5.336,0,0.0408,0.0036,0.0,0.453,0.903,129.955,7ffZ0iPT1UQvgm4e1KsaDC,spotify:track:7ffZ0iPT1UQvgm4e1KsaDC,222579,4,60,52580
40,0.809,0.706,10,-5.281,1,0.0583,0.304,0.0,0.122,0.794,136.964,4wNAkYHSouNrsMIZLzTibv,spotify:track:4wNAkYHSouNrsMIZLzTibv,196173,4,61,134719
41,0.72,0.621,8,-8.008,0,0.027,0.0535,2.17e-05,0.0934,0.73,110.001,60EXSCcZL24IZikBt4256W,spotify:track:60EXSCcZL24IZikBt4256W,220775,4,57,5144
43,0.727,0.794,0,-4.906,0,0.0383,0.115,0.00354,0.404,0.804,139.927,6XIZElq1WBJHYWtv9v8YYV,spotify:track:6XIZElq1WBJHYWtv9v8YYV,214472,4,59,124263
44,0.523,0.902,4,-6.414,1,0.0598,0.232,0.0,0.327,0.749,140.076,6r2pEYTnXsJ405pzUSvGxR,spotify:track:6r2pEYTnXsJ405pzUSvGxR,168153,4,57,90506
45,0.614,0.785,11,-5.558,0,0.0428,0.115,3.9e-06,0.0831,0.623,123.912,3yGXUI2VY7HMpJpiIerO3H,spotify:track:3yGXUI2VY7HMpJpiIerO3H,215133,4,60,83761
47,0.61,0.62,10,-6.854,1,0.0265,0.0296,0.000152,0.13,0.484,92.06,2Yp3dcDxBQByH3yPIy7Zyf,spotify:track:2Yp3dcDxBQByH3yPIy7Zyf,205082,4,39,17033
48,0.365,0.523,2,-8.402,0,0.113,0.662,0.00593,0.0595,0.265,179.686,7ozJ4D8Cy4DtoFRmoRZFVJ,spotify:track:7ozJ4D8Cy4DtoFRmoRZFVJ,203992,4,59,6688
49,0.78,0.743,11,-6.281,0,0.176,0.608,2.38e-06,0.122,0.586,125.006,5Fb4VMdqlt0caq0BE9IsAF,spotify:track:5Fb4VMdqlt0caq0BE9IsAF,219573,4,53,16360
11,0.516,0.867,0,-6.357,1,0.0919,0.265,0.0,0.0976,0.419,146.941,2eWOo3ooHrVezj2pmapV8X,spotify:track:2eWOo3ooHrVezj2pmapV8X,198107,4,75,1132644
21,0.637,0.917,10,-4.554,0,0.146,0.376,0.000106,0.165,0.558,124.03,5Fi4nPER6YbntbYDW4P3Pz,spotify:track:5Fi4nPER6YbntbYDW4P3Pz,150992,4,69,13850
31,0.666,0.776,4,-9.025,0,0.0391,0.265,0.0298,0.379,0.442,126.989,1pz4k8r1OPeNBeAGmi9gL9,spotify:track:1pz4k8r1OPeNBeAGmi9gL9,186541,4,67,13850
32,0.599,0.831,11,-4.188,1,0.0439,0.0603,0.0,0.204,0.624,132.019,6VIYEyjNW71NnIGEduf8D8,spotify:track:6VIYEyjNW71NnIGEduf8D8,211167,4,76,344967
35,0.68,0.553,0,-7.116,1,0.042,0.409,0.0,0.0847,0.352,99.999,48USW4aYqrylYWJmFPbC8A,spotify:track:48USW4aYqrylYWJmFPbC8A,198221,4,75,1132644
37,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,2dWNKXTs5z7Iu1g0kYh4Xe,spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe,148960,4,72,497543
38,0.551,0.268,2,-9.954,1,0.0427,0.805,0.0,0.0977,0.335,77.079,29Co9NKhOM5R9vWCrpkPPK,spotify:track:29Co9NKhOM5R9vWCrpkPPK,219381,3,71,76500
41,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,206400,4,81,4066194
47,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,6uvh0In7u1Xn4HgxOfAn8O,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,245964,4,90,22055551
3,0.683,0.66,1,-8.44,0,0.295,0.261,0.0,0.101,0.561,99.913,3q3EBdrTrlF4PmJQTZ17ie,spotify:track:3q3EBdrTrlF4PmJQTZ17ie,177728,4,64,380661
7,0.629,0.348,3,-10.154,0,0.0854,0.843,0.000107,0.117,0.35,152.088,7BELSQR2lAJLELaKvVkct3,spotify:track:7BELSQR2lAJLELaKvVkct3,192632,4,64,23290
13,0.763,0.474,4,-3.584,0,0.0767,0.686,0.0,0.0835,0.788,86.585,4aoZBldNDVYmTwmeoI49ud,spotify:track:4aoZBldNDVYmTwmeoI49ud,136615,5,76,69302
14,0.763,0.85,1,-4.036,0,0.0409,0.285,0.0,0.104,0.77,150.009,3gK5ckT0cq3t5enyqzzRgV,spotify:track:3gK5ckT0cq3t5enyqzzRgV,140500,4,68,1728001
15,0.526,0.731,11,-4.662,1,0.0887,0.18,0.0,0.0891,0.476,86.959,4PQdrXMDHDPl1RczrrlADd,spotify:track:4PQdrXMDHDPl1RczrrlADd,193221,4,72,6227871
20,0.794,0.619,2,-5.636,1,0.0991,0.0701,0.0,0.164,0.183,98.05,5bBQI31u2eqXJE5OyP4hxq,spotify:track:5bBQI31u2eqXJE5OyP4hxq,216800,4,63,2697
24,0.93,0.673,6,-6.298,1,0.409,0.275,0.0,0.142,0.95,129.967,4SIBZgMomGFnrIWjmq7Np8,spotify:track:4SIBZgMomGFnrIWjmq7Np8,115846,4,79,1841282
25,0.696,0.708,1,-6.815,1,0.0666,0.492,0.000726,0.101,0.699,97.907,5fjD0vHh9XRL6b657FWe9C,spotify:track:5fjD0vHh9XRL6b657FWe9C,142342,4,57,258533
27,0.703,0.806,7,-3.563,1,0.0594,0.06,0.00661,0.375,0.704,141.984,7ARoqP7G8UYW8SyYPyPp7k,spotify:track:7ARoqP7G8UYW8SyYPyPp7k,136901,4,73,11869780
28,0.574,0.776,2,-5.288,0,0.0491,0.392,0.000191,0.211,0.516,171.932,0dAZ5dCofHy6rquqU6YG29,spotify:track:0dAZ5dCofHy6rquqU6YG29,224354,4,59,221155
29,0.631,0.594,2,-5.727,1,0.0581,0.0225,1.91e-06,0.351,0.716,129.991,0tu5F0rmLZYIdUMEvfRXAo,spotify:track:0tu5F0rmLZYIdUMEvfRXAo,205547,4,60,54281
35,0.893,0.461,3,-5.708,0,0.422,0.713,0.0406,0.117,0.864,135.136,4m1mqQuy34Nzh0480VR364,spotify:track:4m1mqQuy34Nzh0480VR364,240000,4,65,2883695
40,0.874,0.654,0,-5.529,0,0.309,0.197,0.0,0.182,0.642,150.016,71fwkaKdNrxiZZbkzSqmFJ,spotify:track:71fwkaKdNrxiZZbkzSqmFJ,176194,4,79,11869780
41,0.798,0.71,8,-5.078,0,0.171,0.517,0.0,0.167,0.82,130.037,2vFjbIf5sKoXsXdBG2E9Xf,spotify:track:2vFjbIf5sKoXsXdBG2E9Xf,155307,4,58,3015
42,0.595,0.73,6,-5.968,0,0.113,0.285,0.0,0.116,0.189,93.849,30WnHkBkq3vE8jJcNZ3RKr,spotify:track:30WnHkBkq3vE8jJcNZ3RKr,263323,4,52,353804
43,0.955,0.659,0,-3.531,0,0.382,0.411,0.00731,0.148,0.495,129.962,6pojmlhRI1fBUNg0pZSA9M,spotify:track:6pojmlhRI1fBUNg0pZSA9M,158769,4,66,40980
44,0.766,0.639,3,-6.797,0,0.242,0.664,0.0318,0.0936,0.78,142.019,1DHSj9pjlwGsVTQ2A2Z8gk,spotify:track:1DHSj9pjlwGsVTQ2A2Z8gk,179314,4,57,176852
47,0.477,0.578,0,-8.957,0,0.356,0.807,0.0,0.103,0.298,87.907,2Z8pPatBfVlRqNlsnmMdhV,spotify:track:2Z8pPatBfVlRqNlsnmMdhV,204321,4,57,202027
49,0.522,0.688,6,-8.771,0,0.136,0.241,0.00016,0.368,0.482,126.202,5kr0kja5gbZAaT7w3TGKts,spotify:track:5kr0kja5gbZAaT7w3TGKts,258223,5,56,380661
21,0.66,0.708,2,-5.279,1,0.136,0.0302,0.0,0.591,0.625,87.854,0K2Dur3v8JaUlhNpt4Hwbg,spotify:track:0K2Dur3v8JaUlhNpt4Hwbg,229374,4,50,7515
35,0.566,0.679,6,-3.282,0,0.0863,0.079,0.000808,0.105,0.446,90.907,5YBvKoQDMAd7IjonxPQYFN,spotify:track:5YBvKoQDMAd7IjonxPQYFN,202600,4,80,10932250
41,0.668,0.739,5,-6.626,0,0.165,0.173,0.0,0.116,0.487,90.2,5sLeFOCod0pJMxM8CzVc1v,spotify:track:5sLeFOCod0pJMxM8CzVc1v,200042,3,49,102827
46,0.851,0.678,2,-3.906,0,0.169,0.0598,0.0,0.0733,0.466,94.0,1CH8Ihw09lmLKNfQ8ryzqc,spotify:track:1CH8Ihw09lmLKNfQ8ryzqc,229787,4,56,124042
0,0.768,0.8,1,-4.387,0,0.0913,0.113,0.000343,0.549,0.608,127.979,7DS5SpsWS7rtKeAfe9rbfn,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,185625,4,60,7995
1,0.585,0.432,10,-6.566,0,0.0431,0.107,0.0,0.121,0.642,154.972,1DAJswyIul47SQNBkYPiCx,spotify:track:1DAJswyIul47SQNBkYPiCx,118233,4,34,134784
2,0.88,0.454,10,-8.404,0,0.0865,0.192,4.36e-06,0.0786,0.636,93.985,3iJQ54fGO6CyP374UzvDJu,spotify:track:3iJQ54fGO6CyP374UzvDJu,146990,4,61,117752
3,0.671,0.724,8,-8.799,1,0.0879,0.588,3.07e-05,0.47,0.941,167.998,2G1o9Mq8KpamOwJPZLuJc7,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,216810,4,60,62119
6,0.841,0.802,1,-4.064,1,0.0654,0.146,3.78e-06,0.228,0.81,127.953,63TUZWEmunvQnAdLUD61yY,spotify:track:63TUZWEmunvQnAdLUD61yY,217500,4,59,309892
7,0.648,0.776,2,-7.552,1,0.0401,0.00956,0.0,0.145,0.625,92.033,1D8HR389yohrWVZ1yHI2bc,spotify:track:1D8HR389yohrWVZ1yHI2bc,187901,4,59,212369
8,0.77,0.894,7,-4.653,1,0.218,0.318,0.00238,0.3,0.671,104.993,67PF7VLcYEKKF82ziNf9Ur,spotify:track:67PF7VLcYEKKF82ziNf9Ur,152000,4,60,5407
9,0.769,0.651,9,-8.138,0,0.0422,0.0245,0.0,0.323,0.548,116.98,3fCS3m3uWUgAFm3purs15C,spotify:track:3fCS3m3uWUgAFm3purs15C,158590,4,59,117752
10,0.552,0.433,6,-9.792,1,0.068,0.777,0.0,0.139,0.334,89.329,4I9NVCnjIRVriXfNE7VhE0,spotify:track:4I9NVCnjIRVriXfNE7VhE0,158000,4,59,483450
11,0.819,0.398,0,-12.517,1,0.0802,0.0344,0.000524,0.0563,0.414,127.025,6so2IwKQyYFkNv1G0FrZ95,spotify:track:6so2IwKQyYFkNv1G0FrZ95,175743,4,58,7995
12,0.719,0.528,8,-8.458,0,0.0625,0.126,6.79e-06,0.102,0.474,175.991,2SxcL0eba2ILQpJPuBBHsG,spotify:track:2SxcL0eba2ILQpJPuBBHsG,139875,4,59,483450
13,0.483,0.776,10,-6.646,0,0.0667,0.0947,0.0,0.288,0.757,191.981,2O1af1DbXF7paOr7O5CRst,spotify:track:2O1af1DbXF7paOr7O5CRst,180312,4,56,22418
16,0.822,0.598,4,-6.463,1,0.0442,0.0917,0.00107,0.0905,0.58,123.988,4DgyTAwiSJsT5u5EljsImB,spotify:track:4DgyTAwiSJsT5u5EljsImB,180984,4,57,309892
17,0.745,0.725,11,-6.25,0,0.0361,0.197,0.211,0.101,0.665,133.988,5dUG9RrLElsi2sxJAhVUZJ,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,174739,4,57,164075
18,0.583,0.873,7,-4.037,0,0.244,0.133,0.0,0.309,0.795,174.143,4N8FwcfRTju02qsgn9Mcl8,spotify:track:4N8FwcfRTju02qsgn9Mcl8,142084,4,57,483450
19,0.754,0.661,2,-7.454,1,0.0388,0.125,0.00711,0.109,0.198,121.981,57BFhpG4Iq4Zgnoz2X6zbT,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,205082,4,56,97306
20,0.892,0.796,11,-4.916,1,0.172,0.0114,0.000426,0.295,0.628,123.959,1vWHfVDGAx5QqtK6lVsiP1,spotify:track:1vWHfVDGAx5QqtK6lVsiP1,168145,4,35,371599
21,0.681,0.691,1,-5.31,0,0.0604,0.397,0.0,0.107,0.787,127.002,7rNA5Jwu23g7PaXcMwfLdq,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,204521,4,54,483450
22,0.696,0.797,6,-6.031,0,0.0696,0.0251,0.0,0.105,0.454,107.925,26ffnwQVV4votOweWSwpeN,spotify:track:26ffnwQVV4votOweWSwpeN,213333,4,56,81295
23,0.558,0.9,1,-4.78,1,0.0387,0.000128,0.00122,0.0421,0.966,144.973,3R07e1YzlIJATTjA3aT0Et,spotify:track:3R07e1YzlIJATTjA3aT0Et,180000,4,54,134784
24,0.904,0.523,7,-8.574,1,0.104,0.215,1.62e-06,0.0688,0.675,114.004,1XO1AePYpXpLxtRWpcaJiJ,spotify:track:1XO1AePYpXpLxtRWpcaJiJ,152264,4,50,8478
26,0.504,0.28,8,-9.323,1,0.0304,0.876,0.0,0.104,0.387,84.611,6i2SQujw0VIv4LPkF5oFqB,spotify:track:6i2SQujw0VIv4LPkF5oFqB,173500,4,54,971019
27,0.847,0.584,9,-6.289,0,0.0458,0.113,0.0103,0.0673,0.596,140.011,2liUMhNvpAxRNVAGnz8jNJ,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,200143,4,53,371599
28,0.814,0.638,6,-6.821,0,0.118,0.08,0.0,0.0728,0.708,116.007,5n8TyE1OHfdAKVa2fRwAwz,spotify:track:5n8TyE1OHfdAKVa2fRwAwz,149000,4,51,39056
29,0.587,0.531,3,-7.844,0,0.0741,0.39,0.0,0.171,0.565,160.092,3uidHx3If1PWAOCMcCdkNH,spotify:track:3uidHx3If1PWAOCMcCdkNH,244940,4,53,212369
31,0.677,0.403,5,-8.123,1,0.0432,0.729,0.0,0.0994,0.315,139.852,1ZEsqzNBQqyC7VLRTUDopj,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,192429,4,56,46565
32,0.778,0.577,5,-6.766,0,0.173,0.104,2.97e-06,0.122,0.361,99.05,66iaD8MCoVnBtqUhuzdglT,spotify:track:66iaD8MCoVnBtqUhuzdglT,169848,4,54,52323
